Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,Cole KRUEGER POSITION,Cole KRUEGER LAP TIME,Cole KRUEGER ELAPSED TIME,KIM Si Un POSITION,KIM Si Un LAP TIME,KIM Si Un ELAPSED TIME,AN Kai POSITION,AN Kai LAP TIME,AN Kai ELAPSED TIME
2,11.56,11.56,4,11.99,11.99,3,11.80,11.80,1,11.41,11.41,5,12.23,
2,19.19,30.75,4,19.17,31.16,3,19.14,30.94,1,19.10,30.51,5,19.15,
2,16.91,47.66,4,16.74,47.90,3,16.82,47.76,1,17.03,47.54,5,16.71,
2,16.82,1:04.48,4,16.96,1:04.86,3,16.94,1:04.70,1,16.72,1:04.26,5,16.95,
2,14.36,1:18.84,4,14.36,1:19.22,3,14.33,1:19.03,1,14.40,1:18.66,5,14.31,
2,11.64,1:30.48,3,11.36,1:30.58,4,11.58,1:30.61,1,11.67,1:30.33,5,11.34,
3,9.63,1:40.11,2,9.47,1:40.05,4,9.52,1:40.13,1,9.62,1:39.95,5,9.60,
3,9.36,1:49.47,2,9.26,1:49.31,4,9.47,1:49.60,1,9.33,1:49.28,4,9.31,
5,9.85,1:59.32,1,9.20,1:58.51,3,9.16,1:58.76,4,9.52,1:58.80,2,9.04,
5,9.32,2:08.64,1,9.33,2:07.84,3,9.25,2:08.01,4,9.36,2:08.16,2,9.27,
5,9.03,2:17.67,1,9.15,2:16.99,3,9.21,2:17.22,4,9.13,2:17.29,2,9.20,
3,8.90,2:26.57,5,23.52,2:40.51,1,8.91,2:26.13,2,8.93,2:26.22,4,22.18,
3,9.01,2:35.58,5,22.71,3:03.22,1,9.18,2:35.31,2,9.13,2:35.35,4,20.76,
3,9.33,2:44.883,4,12.11,3:15.298,2,9.26,2:44.556,1,9.09,2:44.421,4,13.11,
