Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,SHAMUKHANOV Yerkebulan POSITION,SHAMUKHANOV Yerkebulan LAP TIME,SHAMUKHANOV Yerkebulan ELAPSED TIME,AN Kai POSITION,AN Kai LAP TIME,AN Kai ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,LEE June Seo POSITION,LEE June Seo LAP TIME,LEE June Seo ELAPSED TIME,ZHAXYBAYEV Mersaid POSITION,ZHAXYBAYEV Mersaid LAP TIME,ZHAXYBAYEV Mersaid ELAPSED TIME,HAYASHI Ibuki POSITION,HAYASHI Ibuki LAP TIME,HAYASHI Ibuki ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME
1,10.27,10.27,3,10.48,,7,11.16,11.16,6,10.86,10.86,5,10.68,10.68,3,10.48,10.48,2,10.34,10.34,8,11.33,11.33
3,12.56,22.83,4,12.48,,7,12.23,23.39,6,12.40,23.26,5,12.45,23.13,2,12.20,22.68,1,12.20,22.54,8,12.20,23.53
4,11.27,34.10,3,10.97,,8,11.17,34.56,7,11.17,34.43,5,11.19,34.32,2,11.23,33.91,1,11.28,33.82,6,10.83,34.36
4,10.35,44.45,2,10.20,,8,10.42,44.98,7,10.44,44.87,6,10.36,44.68,3,10.42,44.33,1,10.13,43.95,5,10.21,44.57
4,10.11,54.56,2,10.20,,8,9.99,54.97,7,9.99,54.86,6,10.05,54.73,3,10.13,54.46,1,10.22,54.17,5,10.08,54.65
4,10.16,1:04.72,2,10.13,,7,10.01,1:04.98,8,10.23,1:05.09,5,10.05,1:04.78,3,10.14,1:04.60,1,10.16,1:04.33,6,10.16,1:04.81
5,9.53,1:14.25,3,9.56,,7,9.52,1:14.50,8,9.51,1:14.60,1,9.13,1:13.91,4,9.54,1:14.14,1,9.58,1:13.91,6,9.57,1:14.38
5,9.12,1:23.37,3,9.22,,7,9.12,1:23.62,8,9.13,1:23.73,1,9.22,1:23.13,4,9.20,1:23.34,2,9.30,1:23.21,6,9.10,1:23.48
1,9.29,1:32.66,3,9.55,,5,9.38,1:33.00,6,9.37,1:33.10,8,10.48,1:33.61,7,9.87,1:33.21,4,9.70,1:32.91,2,9.25,1:32.73
1,9.36,1:42.02,5,9.56,,3,9.14,1:42.14,6,9.32,1:42.42,8,9.03,1:42.64,7,9.35,1:42.56,4,9.35,1:42.26,2,9.40,1:42.13
2,9.10,1:51.12,6,9.13,,1,8.68,1:50.82,4,8.93,1:51.35,8,9.02,1:51.66,7,8.99,1:51.55,5,9.11,1:51.37,3,9.13,1:51.26
2,9.03,2:00.15,6,9.16,,1,8.75,1:59.57,3,9.00,2:00.35,8,9.08,2:00.74,7,9.16,2:00.71,5,9.16,2:00.53,4,9.20,2:00.46
2,9.19,2:09.34,6,9.30,,1,8.98,2:08.55,3,9.28,2:09.63,4,8.98,2:09.72,8,9.49,2:10.20,7,9.52,2:10.05,5,9.37,2:09.83
3,9.37,2:18.71,6,9.46,,1,9.30,2:17.85,4,9.56,2:19.19,2,8.70,2:18.42,7,9.61,2:19.811,7,9.41,2:19.46,5,9.40,2:19.23
