CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Marie YOSHIDA POSITION,Marie YOSHIDA LAP TIME,Marie YOSHIDA ELAPSED TIME,KONG Xue POSITION,KONG Xue LAP TIME,KONG Xue ELAPSED TIME,Yasuko SAKASHITA POSITION,Yasuko SAKASHITA LAP TIME,Yasuko SAKASHITA ELAPSED TIME
5,10.14,10.14,6,10.30,10.30,3,10.08,10.08,2,9.89,9.89,4,10.11,10.11,1,9.81,9.81
5,16.03,26.17,6,16.05,26.35,4,15.86,25.94,2,15.90,25.79,3,15.80,25.91,1,15.79,25.60
6,15.55,41.72,5,15.20,41.55,4,15.58,41.52,2,15.49,41.28,3,15.50,41.41,1,15.45,41.05
6,14.01,55.73,5,14.03,55.58,1,13.67,55.19,4,14.02,55.30,2,13.81,55.22,3,14.17,55.22
6,12.88,1:08.61,5,12.91,1:08.49,4,13.19,1:08.38,3,12.95,1:08.25,2,13.02,1:08.24,1,12.87,1:08.09
6,10.86,1:19.47,5,10.84,1:19.33,4,10.80,1:19.18,2,10.74,1:18.99,3,10.85,1:19.09,1,10.83,1:18.92
6,11.12,1:30.59,5,11.25,1:30.58,4,11.27,1:30.45,2,11.30,1:30.29,3,11.26,1:30.35,1,11.27,1:30.19
4,10.58,1:41.17,5,10.71,1:41.29,3,10.61,1:41.06,1,10.59,1:40.88,6,32.92,2:03.27,2,10.69,1:40.88
4,10.20,1:51.37,5,10.21,1:51.50,3,10.19,1:51.25,2,10.25,1:51.13,6,19.55,2:22.82,1,10.19,1:51.07
4,10.50,2:01.87,5,10.49,2:01.99,3,10.50,2:01.75,2,10.50,2:01.63,6,12.08,2:34.90,1,10.45,2:01.52
4,10.08,2:11.95,5,10.11,2:12.10,2,10.07,2:11.82,3,10.20,2:11.83,6,10.64,2:45.54,1,10.21,2:11.73
1,9.71,2:21.66,5,9.74,2:21.84,2,9.91,2:21.73,4,9.99,2:21.82,6,10.13,2:55.67,3,10.00,2:21.73
1,9.22,2:30.88,2,9.28,2:31.12,3,9.75,2:31.48,4,9.80,2:31.62,6,10.02,3:05.69,5,10.29,2:32.02
1,9.70,2:40.581,2,9.59,2:40.705,3,9.67,2:41.149,4,9.76,2:41.373,6,10.05,3:15.740,5,10.21,2:42.228
