Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Alexander SELEZNOV POSITION,Alexander SELEZNOV LAP TIME,Alexander SELEZNOV ELAPSED TIME,Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME
2,7.99,7.99,3,8.11,8.11,1,7.92,7.92,5,8.29,8.29,4,8.20,8.20
2,12.31,20.30,3,12.31,20.42,1,12.26,20.18,5,12.35,20.64,4,12.32,20.52
2,11.78,32.08,3,11.82,32.24,1,11.82,32.00,5,11.83,32.47,4,11.85,32.37
1,11.34,43.42,3,11.32,43.56,2,11.43,43.43,4,11.14,43.61,5,11.30,43.67
1,10.47,53.89,3,10.53,54.09,2,10.55,53.98,5,10.62,54.23,4,10.48,54.15
1,10.49,1:04.38,3,10.47,1:04.56,2,10.47,1:04.45,5,10.51,1:04.74,4,10.51,1:04.66
2,10.65,1:15.03,3,10.57,1:15.13,1,10.50,1:14.95,5,10.62,1:15.36,4,10.58,1:15.24
2,10.36,1:25.39,3,10.38,1:25.51,1,10.34,1:25.29,5,10.36,1:25.72,4,10.37,1:25.61
2,10.59,1:35.98,3,10.59,1:36.10,1,10.60,1:35.89,5,10.60,1:36.32,4,10.59,1:36.20
2,10.04,1:46.02,3,10.01,1:46.11,1,10.03,1:45.92,5,10.02,1:46.34,4,10.01,1:46.21
2,9.55,1:55.57,3,9.57,1:55.68,1,9.55,1:55.47,5,9.84,1:56.18,4,9.57,1:55.78
2,8.97,2:04.54,3,8.95,2:04.63,1,8.93,2:04.40,5,9.69,2:05.87,4,9.00,2:04.78
2,9.00,2:13.54,3,9.04,2:13.67,1,9.00,2:13.40,5,10.25,2:16.12,4,9.23,2:14.01
2,9.17,2:22.707,3,9.12,2:22.785,1,9.16,2:22.558,5,10.60,2:26.713,4,9.84,2:23.842
