Rudy KOEK POSITION,Rudy KOEK LAP TIME,Rudy KOEK ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Anton SIMON POSITION,Anton SIMON LAP TIME,Anton SIMON ELAPSED TIME,Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME,Tamas TUTRAI POSITION,Tamas TUTRAI LAP TIME,Tamas TUTRAI ELAPSED TIME
0,7.706,7.706,0,7.862,7.862,0,8.035,8.035,0,7.758,7.758,0,8.101,8.101,0,8.185,8.185
0,11.069,18.775,0,11.101,18.963,0,10.760,18.795,0,11.046,18.804,0,11.231,19.331,0,10.679,18.864
0,11.263,30.039,0,11.116,30.078,0,11.123,29.917,0,11.118,29.922,0,11.093,30.424,0,11.110,29.974
0,10.634,40.673,0,9.940,40.018,0,10.335,40.253,0,9.981,39.902,0,10.740,41.164,0,10.480,40.454
0,10.289,50.962,0,10.614,50.632,0,10.513,50.766,0,10.836,50.739,0,10.756,51.920,0,10.308,50.762
0,10.574,1:01.536,0,10.636,1:01.269,0,10.599,1:01.365,0,10.596,1:01.335,0,10.850,1:02.770,0,10.851,1:01.613
0,10.630,1:12.166,0,10.755,1:12.023,0,10.542,1:11.907,0,10.497,1:11.832,0,10.908,1:13.678,0,10.710,1:12.323
0,10.220,1:22.386,0,10.137,1:22.160,0,10.216,1:22.123,0,10.294,1:22.126,0,11.004,1:24.682,0,10.183,1:22.506
0,10.099,1:32.485,0,10.147,1:32.307,0,10.243,1:32.366,0,10.063,1:32.189,0,10.948,1:35.630,0,10.132,1:32.638
0,9.852,1:42.337,0,9.934,1:42.241,0,9.973,1:42.339,0,10.092,1:42.281,0,11.307,1:46.937,0,10.131,1:42.769
0,10.108,1:52.445,0,9.913,1:52.154,0,9.774,1:52.112,0,9.851,1:52.132,0,11.704,1:58.641,0,9.576,1:52.345
0,9.821,2:02.265,0,9.585,2:01.739,0,9.871,2:01.983,0,9.784,2:01.916,0,11.699,2:10.341,0,10.649,2:02.995
0,9.874,2:12.139,0,9.859,2:11.598,0,9.930,2:11.914,0,9.870,2:11.786,0,12.372,2:22.713,0,12.759,2:15.754
0,10.461,2:22.600,0,10.261,2:21.860,0,10.146,2:22.059,0,10.303,2:22.088,0,11.915,2:34.628,0,10.178,2:25.932
