AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,Yoann MARTINEZ POSITION,Yoann MARTINEZ LAP TIME,Yoann MARTINEZ ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Davide VISCARDI POSITION,Davide VISCARDI LAP TIME,Davide VISCARDI ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Joshua CHEETHAM POSITION,Joshua CHEETHAM LAP TIME,Joshua CHEETHAM ELAPSED TIME,Cole KRUEGER POSITION,Cole KRUEGER LAP TIME,Cole KRUEGER ELAPSED TIME
3,9.94,9.94,7,10.30,10.30,1,9.72,9.72,6,10.21,10.21,4,10.05,10.05,2,9.82,9.82,5,10.14,
7,12.28,22.22,3,11.68,21.98,2,12.22,21.94,1,11.66,21.87,5,12.09,22.14,4,12.23,22.05,6,12.06,
7,10.95,33.17,1,10.62,32.60,3,10.82,32.76,2,10.79,32.66,6,10.93,33.07,4,10.82,32.87,5,10.77,
5,10.63,43.80,1,10.88,43.48,3,10.92,43.68,2,10.94,43.60,6,10.74,43.81,4,10.92,43.79,7,10.88,
3,10.05,53.85,3,10.37,53.85,5,10.22,53.90,2,10.20,53.80,1,9.89,53.70,7,10.42,54.21,6,10.18,
7,10.08,1:03.93,5,9.86,1:03.71,1,9.45,1:03.35,4,9.77,1:03.57,3,9.81,1:03.51,6,9.61,1:03.82,2,9.47,
7,9.53,1:13.46,5,9.51,1:13.22,1,9.52,1:12.87,3,9.52,1:13.09,2,9.46,1:12.97,6,9.53,1:13.35,4,9.65,
7,9.58,1:23.04,5,9.58,1:22.80,1,9.47,1:22.34,3,9.48,1:22.57,2,9.46,1:22.43,6,9.57,1:22.92,4,9.51,
7,9.36,1:32.40,5,9.37,1:32.17,1,9.37,1:31.71,3,9.42,1:31.99,2,9.39,1:31.82,6,9.38,1:32.30,4,9.42,
7,9.37,1:41.77,5,9.35,1:41.52,1,9.38,1:41.09,3,9.31,1:41.30,2,9.36,1:41.18,6,9.31,1:41.61,4,9.26,
6,9.42,1:51.19,4,9.49,1:51.01,1,9.08,1:50.17,7,10.09,1:51.39,2,9.09,1:50.27,5,9.48,1:51.09,3,9.60,
6,9.88,2:01.07,4,9.66,2:00.67,1,9.02,1:59.19,7,9.72,2:01.11,2,9.01,1:59.28,5,9.71,2:00.80,3,9.52,
7,10.68,2:11.75,6,10.01,2:10.68,1,9.20,2:08.39,5,9.56,2:10.67,2,9.13,2:08.41,4,9.66,2:10.46,3,9.70,
7,12.46,2:24.21,6,10.59,2:21.27,0,9.16,2:17.55,5,9.50,2:20.17,0,9.14,2:17.55,4,9.64,2:20.10,3,9.82,
