Daniel ZETZSCHE POSITION,Daniel ZETZSCHE LAP TIME,Daniel ZETZSCHE ELAPSED TIME,Christiaan BOKKERINK POSITION,Christiaan BOKKERINK LAP TIME,Christiaan BOKKERINK ELAPSED TIME,AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,Joshua CHEETHAM POSITION,Joshua CHEETHAM LAP TIME,Joshua CHEETHAM ELAPSED TIME,Federico CHAVES POSITION,Federico CHAVES LAP TIME,Federico CHAVES ELAPSED TIME
3,9.53,9.53,5,9.83,9.83,4,9.70,9.70,2,9.38,9.38,1,9.23,9.23
3,13.24,22.77,5,13.22,23.05,4,13.21,22.91,2,13.24,22.62,1,13.25,22.48
3,12.24,35.01,5,12.20,35.25,4,12.22,35.13,2,12.29,34.91,1,12.33,34.81
3,12.24,47.25,5,12.36,47.61,4,12.32,47.45,2,12.19,47.10,1,12.15,46.96
4,11.29,58.54,5,11.17,58.78,1,10.99,58.44,2,11.40,58.50,3,11.54,58.50
2,10.17,1:08.71,4,10.12,1:08.90,1,10.18,1:08.62,3,10.22,1:08.72,5,10.48,1:08.98
1,10.01,1:18.72,4,10.11,1:19.01,2,10.16,1:18.78,3,10.12,1:18.84,5,10.36,1:19.34
4,10.11,1:28.83,2,9.68,1:28.69,3,9.94,1:28.72,1,9.78,1:28.62,5,10.73,1:30.07
4,9.73,1:38.56,1,9.55,1:38.24,3,9.72,1:38.44,2,9.73,1:38.35,5,11.36,1:41.43
3,9.49,1:48.05,1,9.62,1:47.86,4,9.62,1:48.06,2,9.61,1:47.96,5,11.82,1:53.25
3,9.49,1:57.54,1,9.52,1:57.38,4,9.62,1:57.68,2,9.50,1:57.46,5,12.67,2:05.92
4,9.72,2:07.26,1,9.57,2:06.95,3,9.53,2:07.21,2,9.67,2:07.13,5,13.55,2:19.47
4,9.64,2:16.90,1,9.26,2:16.21,3,9.59,2:16.80,2,9.52,2:16.65,5,12.98,2:32.45
4,9.98,2:26.876,1,9.54,2:25.741,3,9.64,2:26.432,2,9.62,2:26.266,5,13.13,2:45.571
