CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME,MENG Xiaoxue POSITION,MENG Xiaoxue LAP TIME,MENG Xiaoxue ELAPSED TIME,Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME,Kimberly DERRICK POSITION,Kimberly DERRICK LAP TIME,Kimberly DERRICK ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Olga MASKAIKINA POSITION,Olga MASKAIKINA LAP TIME,Olga MASKAIKINA ELAPSED TIME
1,8.430,8.430,5,8.660,8.660,4,8.640,8.640,3,8.500,8.500,2,8.490,8.490,6,8.940,8.940
3,11.730,20.160,4,11.590,20.250,2,11.370,20.020,6,12.260,20.760,1,11.210,19.700,5,11.620,20.560
2,11.450,31.620,3,11.540,31.790,4,11.840,31.870,5,11.250,32.010,1,11.800,31.510,6,11.550,32.110
3,11.310,42.930,5,11.360,43.160,4,11.080,42.950,2,10.840,42.850,1,11.180,42.690,6,11.230,43.350
4,10.090,53.020,3,9.720,52.880,5,10.250,53.210,1,9.740,52.600,2,10.090,52.790,6,10.160,53.520
4,10.160,1:03.190,3,10.250,1:03.140,5,10.200,1:03.410,1,10.150,1:02.760,2,10.170,1:02.960,6,10.120,1:03.640
4,10.450,1:13.650,1,10.150,1:13.290,5,10.260,1:13.680,3,10.700,1:13.460,2,10.430,1:13.390,6,10.410,1:14.060
5,10.340,1:23.990,3,10.410,1:23.710,4,10.030,1:23.710,1,10.030,1:23.500,2,10.140,1:23.540,6,10.240,1:24.300
5,10.150,1:34.140,3,10.390,1:34.100,1,10.140,1:33.860,2,10.480,1:33.990,4,10.570,1:34.110,6,10.300,1:34.600
5,10.090,1:44.230,2,9.850,1:43.950,1,10.060,1:43.920,3,10.030,1:44.020,4,9.990,1:44.100,6,10.060,1:44.670
4,9.610,1:53.840,3,9.890,1:53.840,2,9.730,1:53.660,1,9.530,1:53.550,5,10.250,1:54.360,6,10.210,1:54.880
3,9.770,2:03.620,3,9.770,2:03.620,2,9.800,2:03.460,1,9.900,2:03.460,5,10.680,2:05.040,6,10.630,2:05.520
1,9.120,2:12.740,4,9.730,2:13.350,2,9.710,2:13.180,3,9.720,2:13.190,5,11.060,2:16.110,6,11.060,2:16.590
1,10.120,2:22.870,4,10.110,2:23.460,2,9.910,2:23.100,3,10.070,2:23.260,5,11.480,2:27.590,6,11.400,2:27.990
