Nathaniel HENRY POSITION,Nathaniel HENRY LAP TIME,Nathaniel HENRY ELAPSED TIME,PARK Se Yeong POSITION,PARK Se Yeong LAP TIME,PARK Se Yeong ELAPSED TIME,Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,Olas IVANOV POSITION,Olas IVANOV LAP TIME,Olas IVANOV ELAPSED TIME,HANDEI Volodymyr POSITION,HANDEI Volodymyr LAP TIME,HANDEI Volodymyr ELAPSED TIME
3,12.16,12.16,4,12.25,12.25,5,12.29,12.29,2,11.97,11.97,1,11.76,11.76
1,17.41,29.57,5,17.97,30.22,4,17.66,29.95,3,17.88,29.85,2,17.94,29.70
1,14.92,44.49,5,15.03,45.25,4,15.01,44.96,3,14.95,44.80,2,14.96,44.66
1,13.51,58.00,5,13.44,58.69,4,13.52,58.48,3,13.51,58.31,2,13.48,58.14
2,12.64,1:10.64,1,11.53,1:10.22,5,12.53,1:11.01,4,12.69,1:11.00,3,12.63,1:10.77
2,10.21,1:20.85,1,10.37,1:20.59,4,10.24,1:21.25,5,10.47,1:21.47,3,10.18,1:20.95
2,10.23,1:31.08,1,10.35,1:30.94,4,10.04,1:31.29,5,10.16,1:31.63,3,10.24,1:31.19
2,10.39,1:41.47,1,10.34,1:41.28,4,10.38,1:41.67,5,10.29,1:41.92,3,10.37,1:41.56
2,10.28,1:51.75,1,10.30,1:51.58,4,10.36,1:52.03,5,10.43,1:52.35,3,10.32,1:51.88
2,10.34,2:02.09,1,10.37,2:01.95,4,10.42,2:02.45,5,10.57,2:02.92,3,10.31,2:02.19
2,10.36,2:12.45,1,10.34,2:12.29,4,10.52,2:12.97,5,10.69,2:13.61,3,10.38,2:12.57
2,10.18,2:22.63,1,10.10,2:22.39,4,11.00,2:23.97,5,10.90,2:24.51,3,10.28,2:22.85
2,10.20,2:32.83,1,9.81,2:32.20,4,11.50,2:35.47,5,10.97,2:35.48,3,10.60,2:33.45
2,10.97,2:43.795,1,10.15,2:42.346,5,11.65,2:47.115,4,11.16,2:46.634,3,11.47,2:44.918
