race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,120,MAWei,8728,CHN,43.532,,
0,2,2,,186,DavutTAHTACI,8647,TUR,46.731,,
0,3,3,,112,TarikOMERAGIC,8533,BIH,47.143,,
1,1,1,,159,TomassBAKEVICS,8489,LAT,44.801,,
1,2,2,,168,JasonCLAGUE,8636,NZL,44.864,,
1,PEN,3,,135,TSANGKeiWingKelvin,7735,HKG,PEN,,
1,PEN,4,,161,AriffRasydanMOHAMADFADZLI,8632,MAS,PEN,,
2,1,2,,182,SUJun-Peng,8643,TPE,45.849,,
2,2,3,,162,deVinWONG,8401,MAS,47.037,,
2,3,1,,119,MaximeLAOUN,8599,CAN,47.226,,
2,4,4,,176,IvanMOJSILOVIC,8640,SRB,47.985,,
3,1,1,,191,TRANAaron,8528,USA,43.942,,
3,2,2,,188,HANDEIVolodymyr,8525,UKR,44.360,,
3,3,3,,106,PhilemonRAINER,8594,AUT,notime,,
4,1,1,,147,DanIWASA,8394,JPN,43.556,,
4,2,2,,178,MatejFILIP,8641,SVK,45.854,,
4,3,3,,105,ANDERMANNNico,8720,AUT,49.974,,
5,1,2,,187,FiratYARDIMCI,8520,TUR,44.084,,
5,2,1,,170,WojciechKAMIENSKI,8504,POL,44.280,,
5,3,3,,179,OliverRINGER,8755,SVK,48.507,,
5,4,4,,134,CHUSidneyK,8736,HKG,51.181,,
6,1,3,,169,ANIKEJRafal,8749,POL,44.351,,
6,2,1,,143,ANTONIOLIMattia,8572,ITA,44.415,,
6,3,2,,153,KuandykSULEYMENOV,8624,KAZ,45.185,,
6,4,4,,175,BorLukaURLEP,8753,SLO,49.810,,
7,1,1,,150,YOSHINAGAKazuki,8745,JPN,43.347,,
7,2,2,,144,GIORDANOMarco,8616,ITA,44.127,,
7,3,3,,177,MichalCUJA,8754,SVK,47.180,,
8,1,1,,132,FelixSPIEGL,7923,GER,44.394,,
8,2,2,,180,JacobJANSSON,8589,SWE,45.420,,
8,3,3,,142,YonatonSpencerSUBIN,8579,ISR,47.699,,
9,1,1,,131,TomRIETZKE,8563,GER,45.044,,
9,2,2,,113,GEORGIEVDimitar,8541,BUL,45.131,,
9,3,3,,185,TunaySIMSEK,8758,TUR,46.884,,
9,4,4,,183,TAIJing-Jhe,8757,TPE,47.708,,
10,1,1,,104,ArmstrongLAZENBY,7968,AUS,44.549,,
10,2,3,,125,MARTINICIvan,8700,CRO,45.885,,
10,3,2,,114,KlaudioNASRI,8540,BUL,46.218,,
