race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,7,,80,JackWHELBOURNE,7437,GBR,2:24.689,Q,
0,3,3,,64,EdinBRANKOVIC,7256,BIH,2:24.841,,
0,4,2,,72,WUDajing,7729,CHN,2:25.582,,
0,5,5,,68,Mikhail-JeonghanCHOI,7725,CAN,2:26.414,,
0,6,4,,91,DOTTITommaso,7604,ITA,2:29.291,,
0,7,6,,120,BLACKBURNMackenzie,7434,TPE,2:31.063,,
1,1,4,,112,KIMSunghan,7751,KOR,2:27.020,Q,
1,2,1,,125,RobertLAWRENCE,7626,USA,2:27.451,Q,
1,3,5,,98,WATANABEKeita,7605,JPN,2:27.586,,
1,4,6,,79,SCHUBERTChristoph,7734,GER,2:33.627,,
1,5,2,,103,AnsisROBS,7689,LAT,3:03.646,ADV,
1,DQ,3,,70,LIUSongbo,7727,CHN,DQ,,
2,1,4,,71,SHIJingnan,7728,CHN,2:24.678,Q,
2,2,5,,127,ColeKRUEGER,7762,USA,2:25.464,Q,
2,3,1,,96,YoshiakiOGURO,7743,JPN,2:30.690,ADV,
2,DQ,2,,67,AntoineGELINAS-BEAULIEU,7592,CAN,DQ,,
2,DQ,3,,102,SAULITISJekabs,7267,LAT,DQ,,
2,DNF,6,,111,PARKSeYeong,7750,KOR,DNF,,
