race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,0,,311,NickyGOOCH,6640,GBR,2:21.83,,
0,2,0,,388,MicheleANTONIOLI,6330,ITA,2:21.95,,
0,3,0,,199,ZHANGHongbo,6974,CHN,2:22.06,,
0,4,0,,555,ELGETUNBjornar,6996,NOR,2:22.08,,
0,5,0,,777,NIKLAUSMartin,6988,SUI,2:23.26,,
0,6,0,,111,SOLIENKOArtur,7000,BLR,2:29.14,,
1,1,0,,6111,CHAEJi-Hoon,6902,KOR,2:24.43,,
1,2,0,,422,IMAIYusuke,6518,JPN,2:25.44,,
1,3,0,,101,BRYSJason,6080,BEL,2:27.50,,
1,4,0,,144,GAGNONSylvain,6437,CAN,2:33.71,,
1,5,0,,799,MIKLUKHAAleksandr,6255,UKR,2:38.36,,
1,6,0,,600,MCMILLENMike,6520,NZL,2:39.30,,
2,1,0,,622,LEEJun-Ho,6104,KOR,2:24.69,,
2,2,0,,133,MarcGAGNON,6701,CAN,2:24.87,,
2,3,0,,5111,VincentWOLVERS,6389,NED,2:25.57,,
2,4,0,,355,BALINTTibor,6517,GBR,2:25.77,,
2,5,0,,366,MirkoVUILLERMIN,6727,ITA,2:26.54,,
2,6,0,,233,BrunoLOSCOS,6643,FRA,2:27.48,,
3,1,0,,377,MaurizioCARNINO,6333,ITA,2:28.32,,
3,2,0,,1001,NIZIELSKIRichard,6987,AUS,2:29.29,,
3,3,0,,811,COYLEJohn,6092,USA,2:30.03,,
3,4,0,,6001,FALKPatrick,6516,AUT,2:34.31,,
3,4,0,,733,JANSSONDaniel,6089,SWE,2:32.20,,
3,6,0,,500,VELZEBOERMarc,7001,NED,3:10.56,,
4,1,0,,800,FLAIMEric,6254,USA,2:29.93,,
4,2,0,,644,SONGJae-Kun,6088,KOR,2:29.97,,
4,3,0,,722,MartinJOHANSSON,6509,SWE,2:32.15,,
4,4,0,,677,GOLUBAndrey,6524,RUS,2:36.13,,
4,5,0,,499,BatchuluunBATORGIL,6545,MGL,2:45.42,,
4,6,0,,322,O'REILLYWilly,7084,GBR,3:31.74,,
5,1,0,,155,FredericBLACKBURN,6753,CAN,2:32.07,,
5,2,0,,411,UEMATSUJun,7007,JPN,2:32.17,,
5,3,0,,188,LIJiajun,7095,CHN,2:32.35,,
5,4,0,,311,StevenBRADBURY,6430,AUS,2:33.41,,
5,5,0,,288,ArianNACHBAR,6637,GER,2:33.86,,
5,6,0,,477,IgorKUTOVOI,6052,KAZ,,,
