race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,340,KIMAlang,8484,KOR,1:30.279,Q
0,2,4,,305,ValerieMALTAIS,6216,CAN,1:30.619,Q
0,3,3,,309,GUOYihan,8364,CHN,1:30.631,
0,4,2,,324,LuciaPERETTI,7160,ITA,1:31.175,
1,1,2,,302,KimBOUTIN,8542,CAN,1:31.286,Q
1,2,1,,341,LEEEunByul,7421,KOR,1:31.571,Q
1,3,4,,354,EkaterinaSTRELKOVA,8378,RUS,1:31.722,
1,4,3,,357,JacquelineCHEN,8381,USA,1:32.075,
2,1,4,,318,CHRISTIEElise,7135,GBR,1:31.793,Q
2,2,2,,312,TAOJiaying,8667,CHN,1:32.337,Q
2,3,3,,345,vanRUIJVENLara,7710,NED,1:32.390,
2,4,1,,361,EmilySCOTT,7823,USA,1:32.559,
3,1,1,,342,SHIMSukHee,8092,KOR,1:30.760,Q
3,2,2,,301,DeannaLOCKETT,7956,AUS,1:31.424,Q
3,3,4,,304,JoanieGERVAIS,8543,CAN,1:31.931,
3,4,3,,331,KIKUCHIYuki,8669,JPN,1:32.721,
