race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,2,,162,PARKJangHyuk,9368,KOR,1:24.435,QA,
0,3,1,,174,EMONSFriso,9276,NED,1:24.531,QB,
0,4,3,,151,RyutaINOUE,9256,JPN,1:24.604,QB,
0,5,6,,179,ANIKEJRafal,8749,POL,1:25.222,,
0,6,7,,133,SELLIERDiane,9237,FRA,1:25.602,,
0,7,4,,189,SITNIKOVPavel,9133,RUS,1:25.944,,
1,1,1,,160,LEEJuneSeo,9370,KOR,1:25.777,QA,
1,2,3,,154,YOSHINAGAKazuki,8745,JPN,1:26.089,QA,
1,3,6,,175,BramSTEENAART,9278,NED,1:27.300,QB,
1,4,5,,173,JasperBRUNSMANN,9122,NED,1:31.553,QB,
1,5,4,,131,FERCOQQuentin,8605,FRA,1:53.898,ADB,
1,PEN,2,,156,GALIAKHMETOVAdil,9260,KAZ,PEN,,
