season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2002 World Junior Championships,500M,m,Heats,1,1,4,,,AHNHyun-Soo,6618,KOR,43.817,
2001-2002,2002 World Junior Championships,500M,m,Heats,1,2,1,,,HAMELINCharles,6610,CAN,44.007,
2001-2002,2002 World Junior Championships,500M,m,Heats,1,3,3,,,SaschaHOFMANN,6581,GER,45.096,
2001-2002,2002 World Junior Championships,500M,m,Heats,1,4,2,,,AndrePULEC,6054,AUT,53.882,
2001-2002,2002 World Junior Championships,500M,m,Heats,2,1,2,,,SteveROBILLARD,6494,CAN,44.387,
2001-2002,2002 World Junior Championships,500M,m,Heats,2,2,4,,,MisiTOTH,6626,USA,44.519,
2001-2002,2002 World Junior Championships,500M,m,Heats,2,3,3,,,KrystianZDROJKOWSKI,6515,POL,45.816,
2001-2002,2002 World Junior Championships,500M,m,Heats,2,4,1,,,TRETIAKOVDimitri,7055,RUS,46.840,
2001-2002,2002 World Junior Championships,500M,m,Heats,3,1,1,,,SEOHo-Jin,6547,KOR,44.422,
2001-2002,2002 World Junior Championships,500M,m,Heats,3,2,3,,,JumpeiYOSHIZAWA,6577,JPN,44.480,
2001-2002,2002 World Junior Championships,500M,m,Heats,3,3,4,,,OlivierJEAN,6756,CAN,44.654,
2001-2002,2002 World Junior Championships,500M,m,Heats,3,4,2,,,ThomasBAUER,7092,GER,1:05.182,
2001-2002,2002 World Junior Championships,500M,m,Heats,4,1,3,,,GUOWei,6654,CHN,43.874,
2001-2002,2002 World Junior Championships,500M,m,Heats,4,2,1,,,ShaniDAVIS,6498,USA,43.992,
2001-2002,2002 World Junior Championships,500M,m,Heats,4,3,4,,,JunjiITO,6579,JPN,45.020,
2001-2002,2002 World Junior Championships,500M,m,Heats,4,4,2,,,SOROKINDmitry,6786,RUS,45.430,
2001-2002,2002 World Junior Championships,500M,m,Heats,5,1,3,,,AndreHARTWIG,6635,GER,44.849,
2001-2002,2002 World Junior Championships,500M,m,Heats,5,2,1,,,GUYingpeng,6047,CHN,44.990,
2001-2002,2002 World Junior Championships,500M,m,Heats,5,3,2,,,SergeyPRANKEVICH,7048,RUS,49.260,
2001-2002,2002 World Junior Championships,500M,m,Heats,5,DQ,4,,,KIMKyoung-Yong,6624,KOR,DQ,
2001-2002,2002 World Junior Championships,500M,m,Heats,6,1,1,,,LIYe,6655,CHN,43.831,
2001-2002,2002 World Junior Championships,500M,m,Heats,6,2,4,,,JPKEPKA,6501,USA,43.860,
2001-2002,2002 World Junior Championships,500M,m,Heats,6,3,2,,,KazuyaHATTA,6578,JPN,44.214,
2001-2002,2002 World Junior Championships,500M,m,Heats,6,4,3,,,JeremyBECK,6550,NZL,46.996,
