race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,115,WUDajing,7729,CHN,40.158,Q,
0,2,1,,155,VladimirGRIGOREV,7826,RUS,40.345,Q,
0,3,4,,107,CharleCOURNOYER,8063,CAN,40.993,,
0,4,3,,130,BYKANOVVladislav,6178,ISR,41.566,,
1,2,3,,114,SHIJingnan,7728,CHN,40.673,Q,
1,3,1,,119,ThibautFAUCONNET,6785,FRA,41.244,,
1,4,4,,137,TakayukiMURATAKE,7442,JPN,41.345,,
2,1,1,,109,HAMELINCharles,6610,CAN,40.218,Q,
2,2,2,,165,J.R.CELSKI,7279,USA,40.395,Q,
2,3,4,,152,FreekvanderWART,7269,NED,40.447,,
2,4,5,,102,PierreBODA,7588,AUS,41.875,,
2,PEN,3,,128,ShaolinSandorLIU,7928,HUN,PEN,,
3,1,2,,113,HANTianyu,8388,CHN,40.632,Q,
3,2,1,,154,SemenELISTRATOV,7293,RUS,40.678,Q,
3,3,3,,122,RichardSHOEBRIDGE,7825,GBR,40.819,,
3,4,5,,166,ChrisCREVELING,8440,USA,40.961,,
3,5,4,,111,OlivierJEAN,6756,CAN,40.971,,
