race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,18,LEPAPESebastien,7554,FRA,1:26.758,Q,
0,2,3,,19,SamuelGIRARD,8600,CAN,1:26.860,Q,
0,3,5,,67,DavideVISCARDI,7440,ITA,1:28.327,,
0,4,4,,14,ViktorKNOCH,6177,HUN,notime,,
1,1,2,,7,SHIJingnan,7728,CHN,1:28.465,Q,
1,2,4,,45,KWAKYoon-Gy,6120,KOR,1:28.493,Q,
1,3,3,,48,ShaoangLIU,8564,HUN,1:28.658,,
1,PEN,1,,16,JackWHELBOURNE,7437,GBR,PEN,,
2,1,1,,22,John-HenryKRUEGER,7763,USA,1:27.346,Q,
2,2,4,,3,WUDajing,7729,CHN,1:27.455,Q,
2,3,3,,2,PARKSeYeong,7750,KOR,1:27.526,,
2,4,2,,64,BYKANOVVladislav,6178,ISR,1:29.528,,
3,1,1,,4,HAMELINCharles,6610,CAN,1:26.109,Q,
3,2,3,,11,SEOYiRa,7940,KOR,1:26.160,Q,
3,3,2,,6,ShaolinSandorLIU,7928,HUN,1:26.368,,
3,4,4,,69,SCHUBERTChristoph,7734,GER,1:26.925,,
