race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,39,LEEMi-Yeon,7577,KOR,1:43.241,Q,
0,2,3,,25,VIVIANIElena,7583,ITA,1:43.887,Q,
0,3,2,,19,PatriciaTOTH,7535,HUN,1:46.413,,
0,4,4,,16,TSOHoYan,7341,HKG,1:52.887,,
0,5,1,,22,BenazirMEERA,7703,IND,2:06.785,,
1,1,3,,7,FANKexin,7694,CHN,1:41.272,Q,
1,2,2,,26,LuciaPERETTI,7160,ITA,1:41.641,Q,
1,3,1,,47,MariaAMELINA,7717,RUS,1:42.216,,
1,4,4,,34,AnnaSAMARINA,7707,KAZ,1:47.450,,
1,5,5,,43,OttiliaSILLO,7425,ROU,1:47.538,,
2,1,2,,15,CHRISTIEElise,7135,GBR,1:38.195,Q,
2,2,4,,4,SabrinaBOURGELA,7691,CAN,1:38.374,Q,
2,3,3,,29,IzumiNISHII,7706,JPN,1:39.393,,
2,4,1,,55,PetraACKER,7721,USA,1:40.151,,
3,1,1,,38,PaulaBZURA,7168,POL,1:41.208,Q,
3,2,3,,33,DariyaVOLOKITINA,7344,KAZ,1:41.455,Q,
3,3,4,,49,LINWei,7174,TPE,1:41.547,,
3,4,2,,35,AgneSEREIKAITE,7708,LTU,1:44.118,,
4,1,3,,10,LINMeng,7697,CHN,1:41.560,Q,
4,2,1,,28,MarieYOSHIDA,7417,JPN,1:41.768,Q,
4,3,2,,44,YuliaKICHAPOVA,7714,RUS,1:42.947,,
4,4,4,,20,KONYAZsofia,7701,HUN,1:43.174,,
5,2,2,,54,MorganIZYKOWSKI,7720,USA,1:43.344,Q,
5,3,5,,1,NeliTSANKOVA,7130,BUL,1:44.829,,
5,4,4,,51,HUANGMei-Chi,7718,TPE,1:51.409,,
5,5,1,,18,VeronikaDENES,7394,HUN,2:15.305,,
6,1,4,,24,VALCEPINAMartina,7159,ITA,1:44.711,Q,
6,2,1,,3,LaurieMARCEAU,7648,CAN,1:44.800,Q,
6,3,2,,53,MaryGRACE,7187,USA,1:45.013,,
6,4,5,,12,ElisaLENKE,7124,GER,1:46.208,,
6,5,3,,21,AarathyKASTURIRAJ,7702,IND,1:52.908,,
7,1,3,,30,KIKUCHIMoemi,7584,JPN,1:42.763,Q,
7,2,4,,5,KristySHOEBRIDGE,7692,CAN,1:43.717,Q,
7,3,1,,11,PAPAKONSTANTIEfi,7698,GER,1:44.333,,
7,4,2,,50,CHUNGHsiao-Ying,7629,TPE,1:45.402,,
8,1,4,,9,LIDan,7696,CHN,1:42.549,Q,
8,2,2,,32,InnaSIMONOVA,7241,KAZ,1:43.001,Q,
8,3,1,,36,RosalieHUISMAN,7709,NED,1:45.714,,
8,4,5,,14,NathaliePRESCHER,7581,GER,1:46.446,,
8,5,3,,23,NilashaHANAND,7704,IND,2:09.863,,
9,1,5,,41,SONGJaewon,7712,KOR,1:39.667,Q,
9,2,1,,48,TatianaBODOVA,7250,SVK,1:40.888,Q,
9,3,4,,37,vanRUIJVENLara,7710,NED,1:41.536,,
9,4,2,,45,ZAKHAROVAEvgeniya,7715,RUS,1:41.740,,
9,5,3,,2,RumianaDIMITROVA,7690,BUL,1:49.081,,
