race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,10,ShaolinSandorLIU,7928,HUN,1:28.960,Q,
0,2,3,,20,RyosukeSAKAZUME,7542,JPN,1:29.116,Q,
0,3,4,,65,deLAATItzhak,7746,NED,1:29.142,q,
0,4,5,,205,KOLENCMartin,8604,CRO,1:31.419,,
0,5,2,,37,EinarAGDESTEIN,8701,NOR,1:31.989,,
1,1,2,,1,SEOYiRa,7940,KOR,1:29.854,Q,
1,2,1,,13,J.R.CELSKI,7279,USA,1:30.293,Q,
1,3,4,,30,JUNGHyunWoo(Andy),8575,AUS,1:30.917,ADV,
1,4,3,,36,RyanMcANUFF,9197,IRL,1:32.011,,
1,PEN,5,,216,MIGUNOVDmitry,9334,FRA,PEN,,
2,1,3,,5,ShaoangLIU,8564,HUN,1:31.030,Q,
2,2,2,,7,VictorAN,8344,RUS,1:31.143,Q,
2,3,1,,123,PETREWard,8708,BEL,1:31.256,,
2,4,4,,85,YauheniRYZHOU,7772,BLR,1:31.332,,
2,5,5,,35,PierreBODA,7588,AUS,1:31.470,,
3,2,3,,12,SemenELISTRATOV,7293,RUS,1:37.014,Q,
3,3,1,,47,SUJun-Peng,8643,TPE,1:38.036,,
3,4,2,,164,JasonCLAGUE,8636,NZL,1:38.127,,
4,1,4,,9,HANTianyu,8388,CHN,1:27.790,Q,
4,2,2,,75,AYRAPETYANDenis,8098,RUS,1:27.887,Q,
4,3,5,,64,DIONPascal,8999,CAN,1:27.974,q,
4,4,3,,38,SCHUBERTChristoph,7734,GER,1:29.345,,
4,5,1,,184,ARADHYAAkash,7739,IND,1:33.512,,
5,1,1,,3,SamuelGIRARD,8600,CAN,1:27.999,Q,
5,2,3,,183,CsabaBURJAN,7738,HUN,1:28.211,Q,
5,3,4,,48,TREACYFarrell,8392,GBR,1:28.420,q,
5,4,2,,165,TSANGKeiWingKelvin,7735,HKG,1:43.300,,
5,5,5,,29,ANIKEJRafal,8749,POL,notime,,
6,1,1,,2,KNEGTSjinkie,7352,NED,1:29.279,Q,
6,2,2,,21,NIKISHADenis,8396,KAZ,1:29.428,Q,
6,3,3,,177,HANDEIOleh,9073,UKR,1:29.834,q,
6,4,5,,201,DJORDJEVICJovan,9295,SRB,1:33.973,,
6,5,4,,73,YOSHINAGAKazuki,8745,JPN,1:48.658,,
7,1,5,,44,John-HenryKRUEGER,7763,USA,1:29.273,Q,
7,2,3,,70,XUHongzhi,8070,CHN,1:29.315,Q,
7,3,4,,105,CONFORTOLAYuri,6561,ITA,1:29.454,q,
7,4,1,,129,FabriceDUFBERGSUH,8642,SWE,1:29.617,,
7,5,2,,54,LucasNG,8067,SGP,1:31.497,,
8,1,1,,189,LIMHyoJun,9324,KOR,1:28.623,Q,
8,2,5,,32,ThibautFAUCONNET,6785,FRA,1:28.712,Q,
8,3,3,,180,DESMETStijn,8706,BEL,1:29.033,q,
8,4,2,,45,ANDERMANNDominic,8078,AUT,1:29.984,,
8,5,4,,214,TarikOMERAGIC,8533,BIH,1:34.345,,
9,1,3,,22,BYKANOVVladislav,6178,ISR,1:26.485,Q,
9,2,4,,16,RENZiwei,8601,CHN,1:26.710,Q,
9,3,2,,28,MaksimSIARHEYU,7771,BLR,1:28.203,q,
9,4,1,,50,GEORGIEVDimitar,8541,BUL,1:29.919,,
10,1,5,,58,HWANGDaeHeon,9115,KOR,1:27.328,Q,
10,2,2,,27,DOTTITommaso,7604,ITA,1:28.279,Q,
10,3,4,,23,RobertsZVEJNIEKS,8490,LAT,1:28.467,q,
10,4,3,,166,NicolasLABORDE,9096,COL,1:28.633,,
10,5,1,,212,HazimSHAHRUM,9272,MAS,1:38.079,,
