race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,3,CHRISTIEElise,7135,GBR,1:31.072,Q
0,2,4,,5,SCHULTINGSuzanne,8493,NED,1:31.136,Q
0,3,2,,24,DeannaLOCKETT,7956,AUS,1:31.510,q
0,4,5,,122,KatherineREUTTER-ADAMEK,7255,USA,1:31.511,
0,5,3,,17,LuciaPERETTI,7160,ITA,1:31.672,
1,1,4,,13,SHIMSukHee,8092,KOR,1:30.914,Q
1,2,1,,6,GUOYihan,8364,CHN,1:31.203,Q
1,3,3,,57,WATANABEAoi,8744,JPN,1:31.568,
1,4,5,,31,HUOTMARCHANDTifany,7976,FRA,1:33.104,
1,PEN,2,,10,CharlotteGILMARTIN,7136,GBR,PEN,
2,1,3,,120,KIMJiYoo,8764,KOR,1:31.016,Q
2,2,1,,49,KimBOUTIN,8542,CAN,1:31.152,Q
2,3,5,,118,KIMGeonHee,9188,KOR,1:31.477,q
2,4,2,,40,ZANGYize,8725,CHN,1:33.203,
2,5,4,,16,HitomiSAITO,7576,JPN,1:34.736,
3,1,3,,14,ValerieMALTAIS,6216,CAN,1:31.851,Q
3,2,1,,125,Marie-EveDROLET,6059,CAN,1:31.983,Q
3,3,5,,20,JessicaKOOREMAN,7649,USA,1:32.067,
3,4,2,,54,WALTERBianca,7232,GER,1:32.898,ADV
3,PEN,4,,96,EFREMENKOVAEkaterina,8750,RUS,PEN,
