race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,184,CharlesRyanLEVEILLE,7122,USA,2:21.650,Q
0,2,4,,169,RuslanZAKHAROV,6935,RUS,2:21.937,Q
0,3,2,,148,FURUYAKengo,7262,JPN,2:22.035,Q
0,4,5,,175,NielsKERSTHOLT,7067,NED,2:22.251,
0,5,7,,129,RobertBECKER,7258,GER,2:22.999,ADV
0,6,6,,180,OleksiyKOSHELENKO,7121,UKR,2:23.316,
0,DQ,3,,104,JeremyBECK,7283,AUS,DQ,
1,1,3,,128,ThibautFAUCONNET,6785,FRA,2:22.322,Q
1,2,1,,130,PaulHERRMANN,6803,GER,2:23.125,Q
1,3,6,,105,LachlanHAY,6845,AUS,2:23.949,Q
1,4,5,,176,ThomasMOGENDORFF,6814,NED,2:26.967,
1,5,2,,170,ViacheslavKURGINIAN,6934,RUS,3:11.260,
1,DQ,4,,151,ShinichiTAGAMI,6929,JPN,DQ,
