race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,77,AlysonDUDEK,7290,USA,2:31.936,Q
0,2,1,,4,VeronikaWINDISCH,6427,AUT,2:32.046,
0,3,6,,20,KaterinaNOVOTNA,6647,CZE,2:32.103,
0,4,5,,42,YasukoSAKASHITA,6189,JPN,2:32.824,
0,5,3,,31,KONYAZsofia,7701,HUN,2:32.916,
0,6,2,,26,JuliaRIEDEL,6287,GER,2:33.204,
1,1,5,,80,JessicaKOOREMAN,7649,USA,2:29.874,Q
1,2,2,,36,LuciaPERETTI,7160,ITA,2:30.001,
1,3,4,,27,WALTERBianca,7232,GER,2:30.210,
1,4,1,,68,NinaEVTEEVA,6511,RUS,2:31.739,
1,5,3,,32,SzandraLAJTOS,6339,HUN,2:32.523,
1,6,6,,48,DariyaVOLOKITINA,7344,KAZ,2:34.891,
