race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,1001,CANADA,7312,CAN,4:21.014,Q
0,2,2,,1006,ITALY,7317,ITA,4:21.208,Q
0,3,4,,1005,HUNGARY,7323,HUN,4:25.871,q
0,DQ,3,,1011,UNITEDSTATES,7316,USA,DQ,
1,1,4,,1002,CHINA,7311,CHN,4:21.890,Q
1,2,1,,1004,GERMANY,7313,GER,4:25.563,Q
1,3,2,,1003,FRANCE,7354,FRA,4:25.871,q
1,DQ,3,,1000,BULGARIA,7335,BUL,DQ,
2,1,1,,1008,KOREA,7314,KOR,4:23.730,Q
2,2,2,,1007,JAPAN,7304,JPN,4:25.851,Q
2,3,4,,1010,RUSSIA,7315,RUS,4:26.036,
2,4,3,,1009,NETHERLANDS,7322,NED,4:27.137,
