race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,6,,159,NielsKERSTHOLT,7067,NED,2:25.375,Q,
0,2,1,,117,WUDajing,7729,CHN,2:26.876,Q,
0,3,5,,177,ValentynDANILOVSKYI,7895,UKR,2:32.828,,
0,4,2,,157,RobertoPUKITIS,7785,LAT,3:13.700,ADV,
0,DNS,3,,101,JoseIgnacioFAZIO,7844,ARG,DNS,,
0,PEN,4,,135,ViktorKNOCH,6177,HUN,PEN,,
1,1,4,,153,NOHJinkyu,7749,KOR,2:20.489,Q,
1,2,3,,139,CONFORTOLAYuri,6561,ITA,2:20.932,Q,
1,3,6,,121,JonELEY,6592,GBR,2:22.364,,
1,4,2,,164,BlakeSKJELLERUP,6549,NZL,2:26.889,ADV,
1,PEN,1,,104,NihadBASIC,7889,BIH,PEN,,
1,PEN,5,,119,VojtechLOUDIN,7597,CZE,PEN,,
2,1,5,,169,SemenELISTRATOV,7293,RUS,2:20.289,Q,
2,2,4,,144,RyosukeSAKAZUME,7542,JPN,2:20.454,Q,
2,3,6,,180,J.R.CELSKI,7279,USA,2:20.488,,
2,4,3,,127,PaulHERRMANN,6803,GER,2:22.649,ADV,
2,5,2,,173,JoseCAVALLI,7756,SUI,2:30.525,,
2,PEN,1,,130,LUIPanToBarton,7551,HKG,PEN,,
3,1,4,,111,HAMELINCharles,6610,CAN,2:19.630,Q,
3,2,1,,162,FreekvanderWART,7269,NED,2:19.917,Q,
3,3,6,,142,YuzoTAKAMIDO,7158,JPN,2:20.155,q,
3,4,3,,165,BartoszKONOPKO,7169,POL,2:24.159,,
3,5,5,,105,MaksimSIARHEYU,7771,BLR,2:25.364,,
3,6,2,,172,MiodragPOPOVIC,6244,SRB,2:39.879,,
4,1,3,,123,PaulSTANLEY,7054,GBR,2:22.118,Q,
4,2,1,,108,OlivierJEAN,6756,CAN,2:22.326,Q,
4,3,5,,176,IevgenGUTENOV,7178,UKR,2:24.962,,
4,4,6,,102,PierreBODA,7588,AUS,2:26.781,,
4,5,2,,118,BorenZUNAC,6170,CRO,2:31.614,,
4,6,4,,167,VictorAN,8344,RUS,2:59.574,,
5,2,4,,110,MichaelGILDAY,6195,CAN,2:20.188,Q,
5,3,6,,181,ChrisCREVELING,8440,USA,2:20.413,q,
5,4,3,,138,BYKANOVVladislav,6178,ISR,2:23.224,,
5,5,5,,103,MathiasVOSTE,7888,BEL,2:25.219,,
5,6,2,,106,KirilPANDOV,6779,BUL,2:29.551,,
6,1,1,,170,VladimirGRIGOREV,7826,RUS,2:35.043,Q,
6,2,4,,174,BLACKBURNMackenzie,7434,TPE,2:35.696,Q,
6,3,6,,126,RobertSEIFERT,6176,GER,2:35.999,ADV,
6,4,5,,175,SelimTANRIKULU,7760,TUR,2:39.302,,
6,5,3,,171,LucasNG,8067,SGP,2:42.548,,
6,PEN,2,,140,DOTTITommaso,7604,ITA,PEN,,
7,1,1,,154,KIMYun-Jae,7443,KOR,2:23.557,Q,
7,2,3,,160,KNEGTSjinkie,7352,NED,2:23.615,Q,
7,3,2,,114,LIANGWenhao,7594,CHN,2:23.770,,
7,4,5,,137,ShaolinSandorLIU,7928,HUN,2:27.157,,
7,5,4,,120,AlvaroPENA,7791,ESP,2:32.857,,
7,6,6,,156,SAULITISJekabs,7267,LAT,2:36.391,,
