race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,4,,9,Marie-EveDROLET,6059,CAN,2:27.066,Q,
0,3,5,,49,KIMDamMin,7842,KOR,2:27.120,q,
0,4,1,,53,NinaEVTEEVA,6511,RUS,2:27.544,,
0,5,3,,66,DariyaVOLOKITINA,7344,KAZ,2:32.084,,
1,1,5,,48,LEEEunByul,7421,KOR,2:28.172,Q,
1,2,3,,8,ValerieMALTAIS,6216,CAN,2:28.267,Q,
1,3,4,,4,VeraANTANENKA,7099,BLR,2:30.948,,
1,4,2,,24,WALTERBianca,7232,GER,2:31.156,,
1,5,1,,46,AidaBELLA,7538,POL,2:31.225,,
1,6,6,,7,RayaZAHARIEVA,7410,BUL,2:31.255,,
2,1,5,,14,FANKexin,7694,CHN,2:32.241,Q,
2,2,3,,61,LanaGEHRING,7254,USA,2:32.392,Q,
2,3,4,,29,BernadettHEIDUM,6798,HUN,2:32.477,,
2,4,1,,1,JulieJUNG,7838,AUS,2:32.598,,
2,5,6,,21,KIMMiHyang,8431,PRK,2:36.064,,
2,6,2,,5,TALAYEVAVolha,6792,BLR,2:36.891,,
3,1,3,,42,JorienterMORS,6146,NED,2:26.022,Q,
3,2,5,,37,YuiSAKAI,6229,JPN,2:26.259,Q,
3,3,4,,62,AlysonDUDEK,7290,USA,2:26.317,q,
3,4,1,,6,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:26.691,,
3,5,2,,57,TatianaBODOVA,7250,SVK,2:27.633,,
4,1,1,,31,AriannaFONTANA,6227,ITA,2:28.342,Q,
4,2,2,,56,OlgaBELYAKOVA,7112,RUS,2:28.671,Q,
4,3,3,,22,PIERRONVeronique,6196,FRA,2:28.752,ADV,
4,4,4,,67,XeniyaMOTOVA,7343,KAZ,2:31.975,,
4,PEN,5,,23,ChristinPRIEBST,6078,GER,PEN,,
5,1,2,,47,CHOHa-Ri,7028,KOR,2:37.089,Q,
5,2,1,,36,AyukoITO,6791,JPN,2:37.171,Q,
5,3,5,,19,KaterinaNOVOTNA,6647,CZE,2:37.173,,
5,4,3,,27,CharlotteGILMARTIN,7136,GBR,2:38.153,,
5,5,4,,59,SafiyaVLASOVA,7175,UKR,2:39.405,,
6,1,6,,26,CHRISTIEElise,7135,GBR,2:27.289,Q,
6,2,4,,13,LIUQiuhong,6286,CHN,2:27.356,Q,
6,3,2,,2,DeannaLOCKETT,7956,AUS,2:27.424,,
6,4,1,,18,LINWei,7174,TPE,2:34.080,,
6,5,5,,3,VeronikaWINDISCH,6427,AUT,3:03.300,,
6,PEN,3,,20,KIMJongMi,6251,PRK,PEN,,
7,1,6,,34,VALCEPINAMartina,7159,ITA,2:32.838,Q,
7,2,3,,63,JessicaKOOREMAN,7649,USA,2:32.916,Q,
7,3,4,,41,AnnitavanDOORN,6440,NED,2:32.994,,
7,4,1,,30,SzandraLAJTOS,6339,HUN,2:33.130,,
7,5,2,,60,OlenaKORINCHUK,7252,UKR,2:36.049,,
7,6,5,,58,AinaraEQUISOAIN,7790,ESP,2:39.589,,
