race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,179,TravisJAYNER,6300,USA,2:24.426,Q
0,2,1,,101,AlexanderMERRIMAN,6160,AUS,2:24.509,Q
0,3,6,,160,ViacheslavKURGINIAN,6934,RUS,2:24.996,
0,4,3,,156,ZbigniewBRODKA,6096,POL,2:25.236,
0,5,2,,129,AnthonyDOUGLAS,6301,GBR,2:28.537,
0,6,4,,164,IngmarvanRIEL,6186,NED,2:31.142,
1,1,4,,180,SUIBaoKu,6416,CHN,2:21.639,Q
1,2,5,,136,NicolaRODIGARI,6332,ITA,2:21.744,Q
1,3,1,,128,PaulHERRMANN,6803,GER,2:22.530,
1,4,2,,159,RuslanZAKHAROV,6935,RUS,2:23.288,ADV
1,5,6,,163,FreekvanderWART,7269,NED,2:26.658,
1,DQ,3,,143,FURUYAKengo,7262,JPN,DQ,
2,1,3,,131,OliverHORSEPOOL,6276,GBR,2:38.445,Q
2,2,2,,135,ViktorKNOCH,6177,HUN,2:38.536,Q
2,3,4,,111,AssenPANDOV,6778,BUL,2:38.701,
2,4,6,,165,JorritOOSTEN,6123,NED,2:41.237,
2,DNF,5,,183,LIYe,6655,CHN,DNF,
2,DQ,1,,105,LachlanHAY,6845,AUS,DQ,
3,1,2,,152,SONGKyung-Taek,6574,KOR,2:19.878,Q
3,2,4,,178,RyanBEDFORD,6956,USA,2:19.976,Q
3,3,5,,115,JeffSCHOLTEN,6604,CAN,2:20.057,q
3,4,6,,124,SebastianPRAUS,6364,GER,2:20.346,
3,5,3,,171,OleksiyKOSHELENKO,7121,UKR,2:22.100,
3,6,1,,104,JeremyBECK,7283,AUS,2:22.724,
4,2,2,,142,JunjiITO,6579,JPN,2:24.107,Q
4,3,4,,138,CONFORTOLAYuri,6561,ITA,2:24.194,
4,4,3,,117,MichaelGILDAY,6195,CAN,2:25.476,
4,5,1,,134,TomIVESON,6898,GBR,2:27.220,
4,6,5,,106,AndrePULEC,6054,AUT,2:33.495,
5,1,5,,177,JordanMALONE,6201,USA,2:17.527,Q
5,2,3,,146,ShinichiTAGAMI,6929,JPN,2:17.610,Q
5,3,4,,140,FabioCARTA,6001,ITA,2:18.212,q
5,4,1,,120,JeremyMASSON,6173,FRA,2:21.496,
5,5,6,,110,ArnoJASPERS,7117,BEL,2:23.790,
5,6,2,,169,AntonSIMON,6026,UKR,2:24.336,
6,1,1,,148,AHNHyun-Soo,6618,KOR,,Q
6,2,3,,122,MaximeCHATAIGNIER,6106,FRA,,Q
6,3,2,,116,Marc-AndreMONETTE,6270,CAN,,ADV
6,4,4,,184,WANGHongYang,6084,CHN,,
6,5,5,,153,HaraldsSILOVS,6458,LAT,,
