race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,121,AdrianRUDY,9384,CAN,2:40.084,,
0,2,2,,194,BojanBAKA,9424,SRB,2:43.218,,
0,3,3,,117,PetkoDAPCHEV,9380,BUL,2:43.941,,
0,4,1,,182,MohammedAL-HOURANI,9413,QAT,2:45.347,,
0,5,5,,195,BoraBAKA,9425,SRB,2:55.136,,
1,1,3,,144,TALABOSAttila,9243,HUN,2:38.616,,
1,2,2,,133,SELLIERDiane,9237,FRA,2:39.366,,
1,3,5,,192,TrevorXuXuanTAN,9420,SGP,2:39.841,,
1,4,6,,95,MykytaKHOCHYN,9438,UKR,2:43.507,,
1,5,1,,111,MakKRSTIC,8597,BIH,2:53.397,,
1,PEN,4,,169,M.A.I.BINMOHAMADFADZLI,9446,MAS,PEN,,
2,1,2,,198,KanSOPONKIJ,9427,THA,2:37.080,,
2,2,6,,116,KaloyanANGELOV,9221,BUL,2:37.293,,
2,3,1,,177,MarcGONZALES,9409,PHI,2:37.793,,
2,4,3,,123,LAIYi-Siang,9139,TPE,2:39.789,,
2,5,4,,118,GeorgiTSVETKOV,9222,BUL,2:43.151,,
2,6,5,,168,KHALILKhairilRidhwan,9271,MAS,2:45.971,,
3,1,2,,197,KANCHARINNatthapat,9428,THA,2:35.050,,
3,2,1,,196,DJORDJEVICJovan,9295,SRB,2:35.277,,
3,3,3,,191,PiiusYieKiatSNG,9422,SGP,2:39.726,,
3,4,4,,128,StriborSUMAN,9235,CRO,2:39.739,,
3,5,5,,190,ZenShengSianKOH,9421,SGP,2:48.867,,
3,6,6,,106,Stefan-TeodorFRIGHENCIU,9444,AUT,2:54.491,,
4,1,2,,167,SalvijusRAMANAUSKAS,9119,LTU,2:42.906,,
4,2,1,,129,FAJKUSRadek,9335,CZE,2:43.260,,
4,3,3,,171,HazimSHAHRUM,9272,MAS,2:43.464,,
4,4,5,,127,JanPOSAVEC,9234,CRO,2:46.429,,
4,DNS,6,,179,ANIKEJRafal,8749,POL,DNS,,
4,PEN,4,,113,VladislavHAPON,9379,BLR,PEN,,
5,1,1,,145,TIBORCZDaniel,9106,HUN,2:38.330,,
5,2,3,,88,FurkanAKAR,9434,TUR,2:38.396,,
5,3,2,,130,SEJPALZdenek,9336,CZE,2:41.158,,
5,4,6,,141,CHUSidneyK,9056,HKG,2:41.299,,
5,5,4,,108,DEWAGTEREAdriaan,9376,BEL,2:41.457,,
5,6,5,,107,LIUHeinrich,9082,AUT,2:45.934,,
6,1,3,,176,deROSEEthan,9281,NZL,2:31.442,,
6,2,2,,147,AugustoDUZIONI,9399,ITA,2:33.752,,
6,3,6,,193,BorLukaURLEP,8753,SLO,2:35.944,,
6,4,4,,119,VincentGIRARD,9382,CAN,2:40.602,,
6,5,1,,164,ReinisBERZINS,9267,LAT,2:50.870,,
6,PEN,5,,136,TREACYNiall,9390,GBR,PEN,,
7,1,2,,138,LUEDTKEAdrian,9104,GER,2:34.170,,
7,2,1,,122,MarcoFritzSCHUMANN,9225,CAN,2:35.451,,
7,3,4,,112,ArtsemALIATDZINAU,9085,BLR,2:38.448,,
7,4,3,,93,NEMIRONikita,9212,UKR,2:39.948,,
7,5,6,,105,ANDERMANNNico,8720,AUT,2:52.191,,
7,6,5,,110,VOLCKAERTRobbe,9375,BEL,2:58.814,,
8,1,6,,92,HANDEIOleh,9073,UKR,2:33.822,,
8,2,3,,139,MoritzKREUSELER,9240,GER,2:33.855,,
8,3,2,,103,JoshuaKAH,9214,AUS,2:34.114,,
8,4,1,,109,GuillianvanWAASDIJK,9218,BEL,2:34.232,,
8,5,4,,125,LINChun-Chieh,8756,TPE,2:34.875,,
8,6,5,,140,LucaLOEFFLER,9241,GER,2:35.688,,
9,1,2,,165,KRUZBERGSKarlis,8629,LAT,2:45.277,,
9,2,4,,166,KRUZBERGSRoberts,9117,LAT,2:45.427,,
9,3,6,,150,LucaSPECHENHAUSER,9398,ITA,2:48.636,,
9,4,3,,148,PietroMARINELLI,9249,ITA,3:00.276,,
9,5,5,,180,MateuszKRZEMINSKI,9412,POL,3:05.264,,
9,PEN,1,,90,TunaySIMSEK,8758,TUR,PEN,,
