race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,108,JessicaHEWITT,7548,CAN,1:32.216,Q
0,2,2,,115,LIJianrou,7910,CHN,1:32.286,Q
0,3,3,,124,WALTERBianca,7232,GER,1:32.705,ADV
0,PEN,4,,137,AyukoITO,6791,JPN,PEN,
1,2,1,,169,LanaGEHRING,7254,USA,1:33.226,Q
1,3,3,,111,CarolineTRUCHON,7908,CAN,1:33.342,QC
1,4,4,,150,AnnitavanDOORN,6440,NED,1:33.443,
2,1,2,,117,LIUQiuhong,6286,CHN,1:33.770,Q
2,2,4,,118,PIERRONVeronique,6196,FRA,1:33.837,Q
2,3,1,,110,MarianneST-GELAIS,7216,CAN,1:34.162,QC
2,PEN,3,,126,BernadettHEIDUM,6798,HUN,PEN,
3,1,1,,119,CHRISTIEElise,7135,GBR,1:31.518,Q
3,2,4,,135,VALCEPINAMartina,7159,ITA,1:31.628,Q
3,3,3,,167,AlysonDUDEK,7290,USA,1:31.704,QC
3,4,2,,147,SONSoo-Min,7420,KOR,1:31.942,QC
3,5,5,,141,SayuriSHIMIZU,7544,JPN,1:50.058,
