season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,1,1,1,,122,VincentJEANNE,7890,FRA,2:36.508,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,1,2,2,,176,KeithCARROLL,8449,USA,2:36.762,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,1,3,3,,151,KuandykSULEYMENOV,8624,KAZ,2:37.299,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,1,4,4,,135,AlexVARNYU,8337,HUN,2:38.097,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,2,1,2,,177,ColeKRUEGER,7762,USA,2:33.557,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,2,2,1,,139,DOTTITommaso,7604,ITA,2:33.737,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,2,3,3,,119,PaulBEAUCHAMP,8560,FRA,2:33.850,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,2,4,4,,125,JoshuaCHEETHAM,7925,GBR,2:33.867,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,2,5,5,,173,JacobJANSSON,8589,SWE,2:35.819,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,3,1,4,,110,YoanGAUTHIER,8383,CAN,2:30.459,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,3,2,1,,102,PierreBODA,7588,AUS,2:30.656,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,3,3,2,,163,KoenHAKKENBERG,7610,NED,2:30.911,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,3,4,3,,128,BillySIMMS,7926,GBR,2:31.061,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,4,1,1,,148,HirokiYOKOYAMA,7932,JPN,2:27.837,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,4,2,3,,117,XUHongzhi,8070,CHN,2:28.377,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,4,3,2,,124,NAVARROTristan,8559,FRA,2:28.800,Q
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,4,4,4,,152,ZHAXYBAYEVMersaid,8623,KAZ,2:28.808,
2014-2015,ISU World Cup 2014/15 - Montreal (CAN),1500m,m,RepHeats,4,5,5,,140,MassimoGURINI,8617,ITA,2:30.198,
