race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,168,ThomasMOGENDORFF,6814,NED,44.318,Q
0,2,3,,182,TomasGRESCHNER,6633,SVK,44.343,Q
0,3,2,,183,VolodymyrCHERNEGA,6041,UKR,44.624,q
1,1,1,,127,JeremyMASSON,6173,FRA,44.946,Q
1,2,2,,141,MartonTAMUS,6202,HUN,45.044,Q
1,3,3,,105,BenSOUTHEE,6203,AUS,45.090,
1,4,4,,179,DejanHORVACKI,6936,SRB,48.651,
2,1,1,,130,PaulSTANLEY,7054,GBR,43.594,Q
2,2,2,,137,RobertBECKER,7258,GER,43.682,Q
2,3,3,,170,JorritOOSTEN,6123,NED,43.726,q
3,1,1,,174,BartoszKONOPKO,7169,POL,43.647,Q
3,2,2,,171,RoderickOOSTEN,6124,NED,44.242,Q
3,3,3,,132,MatthewWILSON,6928,GBR,44.658,
4,1,2,,110,KirilPANDOV,6779,BUL,43.124,Q
4,2,1,,104,ElliottSHRIANE,6846,AUS,43.904,Q
4,3,4,,144,AttilaTARCALI,7219,HUN,44.995,
4,4,3,,185,DmytroPOLTAVETS,7221,UKR,45.501,
