race,Place,Start Pos.,Relay Team,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,225,ITALY,7301,ITA,7:00.524,Q
0,2,2,,223,FRANCE,7319,FRA,7:02.851,Q
0,3,1,,226,JAPAN,7310,JPN,7:25.461,
1,1,2,,221,CANADA,7309,CAN,6:56.389,Q
1,2,3,,228,NETHERLANDS,7321,NED,7:07.031,Q
1,3,1,,232,UKRAINE,7308,UKR,7:10.611,
2,1,3,,230,KOREA,7300,KOR,6:51.883,Q
2,2,2,,222,CHINA,7303,CHN,6:54.622,Q
2,3,1,,229,POLAND,7326,POL,7:11.296,
2,DNF,4,,227,KAZAKHSTAN,7356,KAZ,DNF,
3,1,2,,233,UNITEDSTATES,7306,USA,6:51.977,Q
3,2,3,,224,GREATBRITAIN,7320,GBR,6:52.855,Q
3,3,1,,231,RUSSIA,7307,RUS,6:54.562,
