race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,12,LIYe,6655,CHN,43.508,Q
0,2,3,,64,RustySMITH,6496,USA,43.547,Q
0,3,4,,52,SONGKyung-Taek,6574,KOR,43.595,q
0,4,5,,40,TakahiroFUJIMOTO,6277,JPN,44.085,
0,5,1,,59,YaroslavKARPOUKHIN,6445,RUS,44.238,
1,1,3,,39,TakafumiNISHITANI,6323,JPN,42.815,Q
1,2,5,,67,JPKEPKA,6501,USA,42.891,Q
1,3,2,,23,ArianNACHBAR,6637,GER,42.957,q
1,4,4,,21,MatthieudeBOISSET,6467,FRA,44.471,
1,5,1,,17,JarmilHRUZA,6503,CZE,47.404,
2,1,1,,30,JonELEY,6592,GBR,43.175,Q
2,2,4,,36,RobertoSERRA,6463,ITA,43.527,Q
2,3,2,,2,MarkMcNEE,6432,AUS,44.315,
2,4,3,,19,MaximeCHATAIGNIER,6106,FRA,1:15.969,
3,1,2,,7,JonathanGUILMETTE,6702,CAN,43.806,Q
3,2,3,,53,AHNHyun-Soo,6618,KOR,43.839,Q
3,3,4,,35,NicolaRODIGARI,6332,ITA,43.999,q
3,4,1,,31,PaulSTANLEY,7054,GBR,44.428,
4,1,1,,11,LIJiajun,7095,CHN,44.079,Q
4,2,2,,50,LEESeung-Jae,6621,KOR,44.108,Q
4,3,3,,8,SteveROBILLARD,6494,CAN,44.209,q
4,4,4,,55,AlexanderSEKISOV,6107,RUS,44.336,
5,1,1,,13,LIHaonan,6658,CHN,44.341,Q
5,3,4,,6,Jean-FrancoisMONETTE,7096,CAN,44.550,
5,4,2,,24,AndreHARTWIG,6635,GER,45.391,
