race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,169,RuslanZAKHAROV,6935,RUS,2:24.642,Q
0,2,1,,175,NielsKERSTHOLT,7067,NED,2:24.717,Q
0,3,6,,180,OleksiyKOSHELENKO,7121,UKR,2:27.316,Q
0,4,5,,166,ZbigniewBRODKA,6096,POL,2:38.220,
0,5,4,,129,RobertBECKER,7258,GER,2:41.372,ADV
0,DQ,2,,139,TomIVESON,6898,GBR,DQ,
1,1,1,,130,PaulHERRMANN,6803,GER,2:23.730,Q
1,2,2,,170,ViacheslavKURGINIAN,6934,RUS,2:23.858,Q
1,3,6,,176,ThomasMOGENDORFF,6814,NED,2:24.827,Q
1,4,4,,179,DmytroPOLTAVETS,7221,UKR,2:24.979,
1,DQ,5,,106,AndrePULEC,6054,AUT,DQ,
1,DQ,3,,134,AnthonyDOUGLAS,6301,GBR,DQ,
2,1,1,,184,CharlesRyanLEVEILLE,7122,USA,2:21.432,Q
2,2,2,,148,FURUYAKengo,7262,JPN,2:21.860,Q
2,3,3,,104,JeremyBECK,7283,AUS,2:22.017,Q
2,4,4,,125,JeremyMASSON,6173,FRA,2:22.102,
2,5,5,,168,PavelRYBAKOV,7114,RUS,2:27.009,
3,1,2,,128,ThibautFAUCONNET,6785,FRA,2:24.490,Q
3,2,3,,151,ShinichiTAGAMI,6929,JPN,2:24.757,Q
3,3,1,,105,LachlanHAY,6845,AUS,2:26.434,Q
3,4,4,,178,AntonSIMON,6026,UKR,2:28.796,
3,DQ,5,,110,AssenPANDOV,6778,BUL,DQ,
