race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,10,StephanieBOUVIER,6709,FRA,2:29.695,Q,
0,2,5,,5,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:29.767,Q,
0,3,2,,31,KatiaZINI,6076,ITA,2:29.893,Q,
0,4,3,,2,VeraANTANENKA,7099,BLR,2:34.342,,
0,5,4,,41,PatrycjaMALISZEWSKA,6154,POL,2:35.249,,
1,2,3,,11,MyrtilleGOLLIN,6714,FRA,2:39.083,Q,
1,3,6,,40,KarolinaREGUCKA,6914,POL,2:39.245,Q,
1,4,4,,3,KimdeDAPPER,6854,BEL,2:42.147,,
1,5,2,,27,ValeriePOSTRIGAN,7295,ISR,2:42.445,,
1,DQ,5,,45,KatalinKRISTO,6514,ROU,DQ,,
2,1,4,,28,MartaCAPURSO,6328,ITA,2:41.208,Q,
2,2,6,,1,VeronikaWINDISCH,6427,AUT,2:42.486,Q,
2,3,2,,54,RanyaEZZI,6840,SWE,2:45.624,Q,
2,4,5,,52,KristinaPAPP,6028,SRB,3:11.686,,
2,DQ,3,,18,CHRISTIEElise,7135,GBR,DQ,,
2,DNF,1,,21,RozsaDARAZS,6797,HUN,DNF,,
3,1,2,,9,KaterinaNOVOTNA,6647,CZE,2:31.116,Q,
3,2,1,,47,EkaterinaBELOVA,6190,RUS,2:32.064,Q,
3,3,4,,33,EvitaKRIEVANE,6833,LAT,2:33.898,Q,
3,4,3,,46,KingaKOVACS,6953,ROU,2:35.688,,
3,5,6,,53,TjasaKROFLIC,6838,SLO,2:50.917,,
3,DQ,5,,37,EllenWIEGERS,6555,NED,DQ,,
4,1,1,,29,AriannaFONTANA,6227,ITA,2:32.242,Q,
4,2,2,,14,ChristinPRIEBST,6078,GER,2:32.675,Q,
4,3,6,,24,ErikaHUSZAR,6373,HUN,2:32.789,Q,
4,4,3,,36,JorienterMORS,6146,NED,2:33.644,,
4,5,4,,6,DanielaIVANOVA,6303,BUL,2:37.377,,
4,6,5,,49,EkaterinaGULYAEVA,6149,RUS,2:42.068,,
5,1,4,,35,AnnitavanDOORN,6440,NED,2:32.387,Q,
5,2,3,,13,SusanneRUDOLPH,6362,GER,2:32.518,Q,
5,3,2,,22,BernadettHEIDUM,6798,HUN,2:32.619,Q,
5,4,1,,17,SarahLINDSAY,6056,GBR,2:33.103,,
5,5,6,,48,OlgaBELYAKOVA,7112,RUS,2:34.428,,
5,6,5,,26,ElenaKAPLAN,7236,ISR,2:35.323,,
