race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,6,KIMAlang,8484,KOR,1:34.481,Q
0,2,1,,103,ZANGYize,8725,CHN,1:34.590,Q
0,3,2,,114,TatianaBORODULINA,7483,RUS,1:35.222,
0,4,4,,60,AndreaKESZLER,7147,HUN,1:35.548,
0,5,5,,100,JamieMACDONALD,8997,CAN,notime,
1,1,1,,4,CHRISTIEElise,7135,GBR,1:32.337,Q
1,2,4,,56,EkaterinaSTRELKOVA,8378,RUS,1:32.622,Q
1,3,5,,30,vanKERKHOFYara,7422,NED,1:33.719,
1,4,3,,22,PetraJASZAPATI,8611,HUN,notime,ADV
1,PEN,2,,21,YuiSAKAI,6229,JPN,PEN,
2,1,1,,44,ValerieMALTAIS,6216,CAN,1:30.192,Q
2,2,4,,118,JorienterMORS,6146,NED,1:30.533,Q
2,3,5,,76,MALISZEWSKANatalia,8437,POL,1:31.041,
2,4,2,,50,LEEEunByul,7421,KOR,1:31.163,
2,5,3,,31,HUOTMARCHANDTifany,7976,FRA,1:31.283,
3,1,4,,3,SHIMSukHee,8092,KOR,1:34.499,Q
3,2,1,,9,TAOJiaying,8667,CHN,1:34.653,Q
3,3,2,,16,JessicaKOOREMAN,7649,USA,1:35.056,
3,4,3,,13,KasandraBRADETTE,8058,CAN,1:35.158,
3,5,5,,78,TokoNANRI,8369,JPN,1:36.930,
