race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,5,FANKexin,7694,CHN,43.072,Q
0,2,4,,16,JessicaKOOREMAN,7649,USA,44.083,Q
0,3,2,,19,HUOTMARCHANDTifany,7976,FRA,44.263,ADV
0,4,5,,17,AnnaSEIDEL,8562,GER,44.513,
0,PEN,3,,71,YuliaSHISHKINA,8680,RUS,PEN,
1,1,1,,6,CHOIMinJeong,8625,KOR,43.035,Q
1,2,2,,7,SCHULTINGSuzanne,8493,NED,43.301,Q
1,3,3,,11,PetraJASZAPATI,8611,HUN,43.834,q
1,4,5,,18,DeannaLOCKETT,7956,AUS,44.396,
1,5,4,,31,MagdalenaWARAKOMSKA,8502,POL,44.684,
2,1,1,,59,JamieMACDONALD,8997,CAN,43.207,Q
2,2,3,,138,VALCEPINAMartina,7159,ITA,43.253,Q
2,3,2,,148,LINYue,8548,CHN,43.394,q
2,4,4,,134,LanaGEHRING,7254,USA,43.553,
2,5,6,,52,KONYAZsofia,7701,HUN,43.750,
2,6,5,,36,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.019,
3,1,1,,54,vanRUIJVENLara,7710,NED,43.283,Q
3,2,3,,3,SHIMSukHee,8092,KOR,43.340,Q
3,3,2,,28,MALISZEWSKANatalia,8437,POL,43.584,q
3,4,5,,23,HitomiSAITO,7576,JPN,44.584,
3,5,6,,44,CharlotteGILMARTIN,7136,GBR,44.684,
3,6,4,,121,TinaGRASSOW,6855,GER,44.862,
4,1,1,,1,CHRISTIEElise,7135,GBR,43.003,Q
4,2,4,,13,PROSVIRNOVASofia,8509,RUS,43.199,Q
4,3,2,,135,BINEYMaame,9144,USA,43.298,q
4,4,3,,35,LuciaPERETTI,7160,ITA,44.786,
4,5,5,,43,UZAKOVAMariia-Mahdalyna,8759,UKR,46.421,
5,1,3,,9,AriannaFONTANA,6227,ITA,43.197,Q
5,3,2,,20,WALTERBianca,7232,GER,43.429,q
5,4,5,,34,AnastassiyaKRESTOVA,7981,KAZ,44.188,
5,5,4,,78,SelmaPOUTSMA,9004,FRA,44.479,
6,1,1,,21,vanKERKHOFYara,7422,NED,43.609,Q
6,2,2,,61,KasandraBRADETTE,8058,CAN,43.667,Q
6,3,4,,48,HANYuTong,8365,CHN,43.733,q
6,4,3,,66,TatianaBORODULINA,7483,RUS,43.847,
6,5,6,,27,KIKUCHISumire,7980,JPN,43.873,
6,6,5,,87,YAKIMOVAAnna,8702,BUL,46.953,
