season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,1,1,1,,47,NielsKERSTHOLT,7067,NED,1:31.865,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,1,2,4,,11,WimdeDEYNE,6699,BEL,1:31.910,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,1,3,5,,26,TysonHEUNG,6240,GER,1:31.919,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,1,4,3,,13,AssenPANDOV,6778,BUL,1:37.298,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,1,DQ,2,,41,NicolaFRANCESCHINA,6331,ITA,DQ,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,2,1,5,,18,ThibautFAUCONNET,6785,FRA,1:30.290,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,2,2,6,,28,TomIVESON,6898,GBR,1:30.950,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,2,3,1,,12,JelledeBRUYN,6783,BEL,1:32.495,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,2,4,3,,76,VolodymyrCHERNEGA,6041,UKR,1:33.027,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,2,5,4,,46,CeesJUFFERMANS,6072,NED,1:57.849,ADV
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,2,DQ,2,,61,SergeyPRANKEVICH,7048,RUS,DQ,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,3,1,4,,39,FabioCARTA,6001,ITA,1:29.667,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,3,2,1,,10,PieterGYSEL,6425,BEL,1:30.223,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,3,3,3,,62,RuslanZAKHAROV,6935,RUS,1:30.746,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,3,4,5,,38,SergeiKASTOV,6591,ISR,1:31.585,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,3,5,6,,75,VolodymyrGRYGORIEV,6741,UKR,1:31.759,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,3,DQ,2,,32,PeterDARAZS,6465,HUN,DQ,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,4,1,5,,40,NicolaRODIGARI,6332,ITA,1:30.492,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,4,2,3,,23,SebastianPRAUS,6364,GER,1:30.633,Q
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,4,3,2,,44,HaraldsSILOVS,6458,LAT,1:30.828,
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,4,4,4,,17,MaximeCHATAIGNIER,6106,FRA,1:55.683,ADV
2005-2006,"2006 European Championships, Poland",1000M,m,QuarterFinals,4,DQ,1,,27,JonELEY,6592,GBR,DQ,
