race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,120,KIMJiYoo,8764,KOR,2:36.243,QA,
0,2,2,,2,MarianneST-GELAIS,7216,CAN,2:36.375,QA,
0,3,1,,49,KimBOUTIN,8542,CAN,2:36.534,QB,
0,4,3,,23,PetraJASZAPATI,8611,HUN,2:37.127,QB,
0,5,7,,4,FANKexin,7694,CHN,2:40.212,,
0,6,6,,125,Marie-EveDROLET,6059,CAN,2:41.588,ADB,
0,PEN,4,,40,ZANGYize,8725,CHN,PEN,,
1,1,6,,1,CHOIMinJeong,8625,KOR,2:36.404,QA,
1,3,3,,50,PROSVIRNOVASofia,8509,RUS,2:37.238,QB,
1,4,1,,24,DeannaLOCKETT,7956,AUS,2:37.317,QB,
1,5,7,,20,JessicaKOOREMAN,7649,USA,2:38.354,,
1,6,2,,79,KIKUCHIMoemi,7584,JPN,3:06.488,,
1,7,4,,16,HitomiSAITO,7576,JPN,notime,,
2,1,4,,13,SHIMSukHee,8092,KOR,2:27.339,QA,
2,2,5,,111,AriannaFONTANA,6227,ITA,2:27.576,QA,
2,3,2,,6,GUOYihan,8364,CHN,2:28.403,QB,
2,4,6,,5,SCHULTINGSuzanne,8493,NED,2:28.492,QB,
2,5,1,,51,deVRIESRianne,8333,NED,2:28.649,,
2,6,3,,60,KONSTANTINOVAEkaterina,8510,RUS,2:30.088,,
2,7,8,,64,KIKUCHISumire,7980,JPN,notime,,
2,PEN,7,,22,PIERRONVeronique,6196,FRA,PEN,,
