race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,130,KatiaZINI,6076,ITA,45.997,Q
0,2,4,,136,LiesbethMAUASAM,6444,NED,46.065,Q
0,3,3,,111,StephanieBOUVIER,6709,FRA,46.315,
0,4,2,,119,TinaGRASSOW,6855,GER,1:27.932,
1,1,3,,104,EvgeniaRADANOVA,6775,BUL,45.602,Q
1,2,2,,122,ErikaHUSZAR,6373,HUN,45.750,Q
1,3,4,,149,NinaEVTEEVA,6511,RUS,45.907,
1,4,1,,102,YulyiaYELSAKOVA,6021,BLR,45.987,
2,1,3,,109,KaterinaNOVOTNA,6647,CZE,46.523,Q
2,2,4,,120,SarahLINDSAY,6056,GBR,46.706,Q
2,3,5,,129,MartaCAPURSO,6328,ITA,46.744,
2,4,1,,115,YvonneKUNZE,6363,GER,46.962,
2,5,2,,154,PolonaPEUNIK,6036,SLO,48.375,
3,1,3,,148,TatianaBORODULINA,7483,RUS,46.028,Q
3,2,4,,131,AriannaFONTANA,6227,ITA,46.223,Q
3,3,1,,105,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,46.744,
3,4,2,,116,ChristinPRIEBST,6078,GER,47.219,
