race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,5,Marie-EveDROLET,6059,CAN,1:32.390,Q
0,2,2,,41,JorienterMORS,6146,NED,1:32.720,Q
0,3,4,,60,VALCEPINAMartina,7159,ITA,1:32.880,
0,4,1,,26,YuiSAKAI,6229,JPN,1:33.321,
1,1,2,,11,LIUQiuhong,6286,CHN,1:34.524,Q
1,2,4,,8,GabrielleWILLIAMSON-DERRAUGH,7839,CAN,1:34.969,Q
1,3,3,,22,WANGXinyue,7340,HKG,1:36.192,ADV
1,PEN,1,,48,PARKSeung-Hi,7164,KOR,PEN,
2,1,1,,10,ZHOUYang,6222,CHN,1:35.612,Q
2,2,3,,27,BibaSAKURAI,7240,JPN,1:35.882,Q
2,3,2,,3,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:36.208,
2,4,4,,55,LiaSTEPANOVA,6150,RUS,1:37.668,
3,1,2,,50,CHOHa-Ri,7028,KOR,1:31.298,Q
3,2,4,,14,ZHAONannan,7150,CHN,1:31.787,Q
3,3,1,,29,AyukoITO,6791,JPN,1:31.982,
3,4,3,,24,RozsaDARAZS,6797,HUN,1:33.502,
