race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,150,NOHDoHee,7986,KOR,1:35.509,Q,
0,2,1,,115,JINGZHUJin,7971,CHN,1:35.794,Q,
0,3,3,,156,ZAKHAROVAEvgeniya,7715,RUS,1:35.886,q,
0,4,4,,145,vanRUIJVENLara,7710,NED,1:39.186,,
1,2,4,,129,PatriciaTOTH,7535,HUN,1:39.563,Q,
1,3,3,,111,AnnVeroniqueMICHAUD,7960,CAN,2:11.050,ADV,
1,PEN,1,,135,KIKUCHIMoemi,7584,JPN,PEN,,
2,1,2,,114,LINMeng,7697,CHN,1:37.022,Q,
2,2,4,,144,AgneSEREIKAITE,7708,LTU,1:37.492,Q,
2,3,1,,155,EkaterinaBARANOK,7822,RUS,1:40.927,,
2,4,3,,136,IzumiNISHII,7706,JPN,1:54.586,,
3,1,4,,109,LaurieMARCEAU,7648,CAN,1:35.783,Q,
3,2,1,,133,VALCEPINAMartina,7159,ITA,1:35.859,Q,
3,3,3,,101,DeannaLOCKETT,7956,AUS,1:35.961,q,
3,4,2,,137,FumiKITABUKI,7979,JPN,1:35.965,,
3,5,5,,147,MartaWOJCIK,7578,POL,2:37.720,,
4,1,2,,113,XIAOHan,7962,CHN,1:35.487,Q,
4,2,1,,134,VIVIANIElena,7583,ITA,1:36.669,Q,
4,3,4,,127,KONYAZsofia,7701,HUN,1:36.791,q,
4,4,3,,161,KatherineRALSTON,7991,USA,1:38.447,,
5,1,3,,149,AHNSeJung,7985,KOR,1:38.186,Q,
5,2,2,,126,VeronikaDENES,7394,HUN,1:38.414,Q,
5,3,1,,140,DariyaVOLOKITINA,7344,KAZ,1:38.501,q,
5,4,4,,110,CynthiaMASCITTO,7959,CAN,1:38.668,,
