race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,52,PROSVIRNOVASofia,8509,RUS,44.488,Q
0,2,3,,13,LIUYang,7414,CHN,44.554,Q
0,3,1,,39,KIMAlang,8484,KOR,44.885,
0,4,4,,47,MALISZEWSKANatalia,8437,POL,45.877,
1,1,1,,38,JEONJi-Soo,6232,KOR,44.164,Q
1,2,3,,48,PatrycjaMALISZEWSKA,6154,POL,44.232,Q
1,3,4,,59,JessicaKOOREMAN,7649,USA,44.532,
1,4,2,,7,AudreyPHANEUF,8360,CAN,45.976,
2,2,3,,4,KasandraBRADETTE,8058,CAN,44.745,Q
2,3,4,,46,vanRUIJVENLara,7710,NED,44.789,
2,4,1,,43,AgneSEREIKAITE,7708,LTU,1:00.668,
3,1,2,,8,MarianneST-GELAIS,7216,CAN,44.373,Q
3,2,1,,15,CHRISTIEElise,7135,GBR,44.432,Q
3,3,4,,12,LINYue,8548,CHN,44.586,
3,4,3,,22,AndreaKESZLER,7147,HUN,44.843,
