season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,1,1,3,,118,ThibautFAUCONNET,6785,FRA,41.748,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,1,2,1,,163,EvgeniiKOZULIN,7272,RUS,42.426,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,1,3,2,,157,JakubJAWORSKI,6816,POL,42.524,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,1,4,4,,153,BREEUWSMADaan,7218,NED,42.562,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,2,1,3,,121,MaximeCHATAIGNIER,6106,FRA,42.420,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,2,2,1,,135,ViktorKNOCH,6177,HUN,42.488,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,2,3,2,,130,AnthonyDOUGLAS,6301,GBR,42.537,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,2,4,4,,152,NielsKERSTHOLT,7067,NED,42.630,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,3,1,2,,143,CONFORTOLAYuri,6561,ITA,42.327,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,3,2,1,,151,KNEGTSjinkie,7352,NED,42.595,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,3,3,3,,112,KirilPANDOV,6779,BUL,43.068,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,3,4,4,,166,PeterJELEN,7077,SVK,43.332,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,4,1,2,,129,JonELEY,6592,GBR,42.067,Q,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,4,3,1,,162,SergeyPRANKEVICH,7048,RUS,42.280,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,4,4,4,,134,PeterDARAZS,6465,HUN,42.458,,
2009-2010,"2010 ISU European Championships, GER, Dresden",500m,m,Quarterfinals,4,5,5,,156,BartoszKONOPKO,7169,POL,42.599,,
