race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,158,KWAKYoon-Gy,6120,KOR,1:27.106,Q
0,2,2,,165,NielsKERSTHOLT,7067,NED,1:27.250,Q
0,3,3,,151,RyosukeSAKAZUME,7542,JPN,1:27.369,q
0,4,4,,126,JonELEY,6592,GBR,1:27.458,
1,1,4,,164,KNEGTSjinkie,7352,NED,1:28.677,Q
1,2,1,,156,KIMByeongJun,7287,KOR,1:28.766,Q
1,3,3,,113,LIANGWenhao,7594,CHN,1:28.944,q
1,4,2,,128,PaulSTANLEY,7054,GBR,1:32.181,
2,1,1,,110,HAMELINCharles,6610,CAN,1:25.830,Q
2,2,3,,173,VladimirGRIGOREV,7826,RUS,1:25.898,Q
2,3,2,,115,WUDajing,7729,CHN,1:25.901,q
2,4,4,,150,TakayukiMURATAKE,7442,JPN,1:26.766,
3,1,1,,159,LEEHan-Bin,7444,KOR,1:27.549,Q
3,2,2,,112,LiamMcFARLANE,7200,CAN,1:27.788,Q
3,3,4,,101,PierreBODA,7588,AUS,1:28.524,q
3,PEN,3,,120,ThibautFAUCONNET,6785,FRA,PEN,
4,1,1,,111,FrancoisHAMELIN,6167,CAN,1:29.026,Q
4,2,3,,114,GONGQiuwen,7593,CHN,1:29.107,Q
4,3,4,,167,BREEUWSMADaan,7218,NED,1:29.184,
4,4,2,,139,ViktorKNOCH,6177,HUN,1:30.174,
