race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,5,,128,LEPAPESebastien,7554,FRA,1:23.455,Q,
0,2,4,,123,PETREWard,8708,BEL,1:23.827,Q,
0,3,2,,207,ColeWilliamIsaacKRUEGER,9329,HUN,1:24.412,q,
0,4,1,,124,BartoszKONOPKO,7169,POL,1:24.421,,
0,5,6,,55,MukerremDENIZ,9211,TUR,1:27.252,,
0,PEN,3,,22,BYKANOVVladislav,6178,ISR,PEN,,
1,1,4,,12,SemenELISTRATOV,7293,RUS,1:25.451,Q,
1,2,3,,27,DOTTITommaso,7604,ITA,1:25.734,Q,
1,3,5,,23,RobertsZVEJNIEKS,8490,LAT,1:25.756,,
1,4,2,,17,BREEUWSMADaan,7218,NED,1:32.902,,
1,PEN,1,,75,AYRAPETYANDenis,8098,RUS,PEN,,
2,1,2,,204,RobertoPUKITIS,7785,LAT,1:24.560,Q,
2,3,5,,65,deLAATItzhak,7746,NED,1:24.694,q,
2,4,4,,183,CsabaBURJAN,7738,HUN,1:24.880,,
2,5,3,,38,SCHUBERTChristoph,7734,GER,1:25.930,,
3,1,1,,11,ViktorKNOCH,6177,HUN,1:25.724,Q,
3,2,4,,32,ThibautFAUCONNET,6785,FRA,1:25.769,Q,
3,3,3,,105,CONFORTOLAYuri,6561,ITA,1:25.954,,
3,4,2,,28,MaksimSIARHEYU,7771,BLR,1:26.082,,
3,5,5,,7,VictorAN,8344,RUS,1:26.988,,
