race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,20,WANGMeng,6594,CHN,1:30.742,Q
0,2,2,,53,PARKSeung-Hi,7164,KOR,1:30.834,Q
0,3,4,,72,TatianaBORODULINA,7483,RUS,1:30.952,
0,4,3,,82,AlysonDUDEK,7290,USA,1:32.420,
1,1,1,,62,JorienterMORS,6146,NED,1:30.420,Q
1,2,4,,18,LIUQiuhong,6286,CHN,1:30.472,Q
1,3,3,,85,EmilySCOTT,7823,USA,1:30.556,
1,4,2,,23,KaterinaNOVOTNA,6647,CZE,1:47.919,
2,1,3,,52,LEESoYoun,8436,KOR,1:30.344,Q
2,2,4,,39,CeciliaMAFFEI,6559,ITA,1:31.075,Q
2,3,1,,46,YuiSAKAI,6229,JPN,1:43.261,ADV
2,PEN,2,,14,ValerieMALTAIS,6216,CAN,PEN,
3,1,5,,12,JessicaHEWITT,7548,CAN,1:29.223,Q
3,2,2,,55,SHIMSukHee,8092,KOR,1:29.240,Q
3,3,3,,83,LanaGEHRING,7254,USA,1:29.281,
3,4,1,,32,WALTERBianca,7232,GER,1:29.532,
3,5,4,,44,SayuriSHIMIZU,7544,JPN,1:30.040,
