season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,1,1,4,,114,SONGSuk-Woo,7086,KOR,43.059,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,1,2,3,,33,HAMELINCharles,6610,CAN,43.065,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,1,3,1,,51,JarmilHRUZA,6503,CZE,46.130,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,1,4,2,,118,HaraldsSILOVS,6458,LAT,1:03.213,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,2,1,1,,64,JonELEY,6592,GBR,43.668,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,2,2,3,,103,NicolaRODIGARI,6332,ITA,43.725,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,2,3,4,,78,SebastianPRAUS,6364,GER,44.463,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,2,4,2,,12,DriesCELIS,6113,BEL,45.266,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,2,5,5,,46,SUIBaoKu,6416,CHN,48.654,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,3,1,2,,14,WimdeDEYNE,6699,BEL,43.086,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,3,2,4,,23,AssenPANDOV,6778,BUL,44.097,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,3,3,3,,145,MikhailRAJINE,6569,RUS,44.256,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,3,4,1,,104,RobertoSERRA,6463,ITA,56.673,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,4,1,4,,112,AHNHyun-Soo,6618,KOR,43.464,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,4,2,2,,175,RustySMITH,6496,USA,43.582,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,4,3,1,,143,YaroslavKARPOUKHIN,6445,RUS,43.889,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,4,4,3,,67,PaulSTANLEY,7054,GBR,44.121,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,5,1,1,,36,MathieuTURCOTTE,6705,CAN,43.005,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,5,2,3,,44,LIJiajun,7095,CHN,44.209,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,5,3,2,,130,DaveVERSTEEG,6540,NED,45.679,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,5,DQ,4,,65,OliverHORSEPOOL,6276,GBR,DQ,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,6,1,1,,77,ArianNACHBAR,6637,GER,43.757,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,6,2,3,,34,Francois-LouisTREMBLAY,6704,CAN,43.914,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,6,3,2,,151,SaschaLAUBER,6634,SUI,45.362,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,6,4,4,,3,MarkMcNEE,6432,AUS,45.737,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,7,2,1,,102,NicolaFRANCESCHINA,6331,ITA,44.151,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,7,3,3,,58,MatthieudeBOISSET,6467,FRA,44.291,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,7,4,4,,4,ElliottSHRIANE,6846,AUS,45.174,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,8,1,1,,160,VolodymyrGRYGORIEV,6741,UKR,43.257,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,8,2,3,,113,LEESeung-Jae,6621,KOR,43.312,Q
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,8,3,2,,74,ThomasBAUER,7092,GER,43.406,
2004-2005,"2005 World Cup 5, Hungary",500M,m,Heats,8,4,4,,61,JeanCharlesMATTEI,6057,FRA,43.772,
