race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,96,EFREMENKOVAEkaterina,8750,RUS,2:26.469,Q
0,2,2,,119,KIMHaeBin,9189,KOR,2:26.522,
0,3,5,,33,KaterinaNOVOTNA,6647,CZE,2:28.328,
0,4,6,,31,HUOTMARCHANDTifany,7976,FRA,2:28.336,
0,5,4,,29,KimberlyGOETZ,8649,USA,2:28.680,
0,6,3,,87,AprilSHIN,8526,USA,2:35.915,
1,1,6,,16,HitomiSAITO,7576,JPN,2:26.436,Q
1,2,4,,9,YuiSAKAI,6229,JPN,2:26.729,
1,3,1,,54,WALTERBianca,7232,GER,2:26.858,
1,4,2,,101,KAMINAGAShione,8743,JPN,2:26.968,
1,5,3,,25,VALCEPINAArianna,7705,ITA,2:27.558,
1,6,5,,75,SZILICZEI-NEMETRebeka,8737,HUN,2:39.389,
