race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,128,KIMAlang,8484,KOR,2:22.691,QA,
0,2,2,,24,KimBOUTIN,8542,CAN,2:22.799,QA,
0,3,4,,48,HANYuTong,8365,CHN,2:22.826,QB,
0,4,6,,138,VALCEPINAMartina,7159,ITA,2:24.171,QB,
0,5,3,,26,PIERRONVeronique,6196,FRA,2:28.023,,
0,6,7,,17,AnnaSEIDEL,8562,GER,3:00.658,,
0,PEN,5,,2,MarianneST-GELAIS,7216,CAN,PEN,,
1,1,3,,141,JorienterMORS,6146,NED,2:34.385,QA,
1,2,2,,9,AriannaFONTANA,6227,ITA,2:34.489,QA,
1,3,6,,27,KIKUCHISumire,7980,JPN,2:34.526,QB,
1,4,1,,7,SCHULTINGSuzanne,8493,NED,2:34.632,QB,
1,5,5,,44,CharlotteGILMARTIN,7136,GBR,3:00.691,,
1,6,4,,18,DeannaLOCKETT,7956,AUS,3:01.928,,
2,1,1,,6,CHOIMinJeong,8625,KOR,2:22.295,QA,
2,2,2,,11,PetraJASZAPATI,8611,HUN,2:23.210,QA,
2,3,5,,137,ZHOUYang,6222,CHN,2:23.485,QB,
2,4,3,,136,LIJinyu,9094,CHN,2:33.005,ADA,
2,PEN,4,,1,CHRISTIEElise,7135,GBR,PEN,,
2,PEN,6,,47,ValerieMALTAIS,6216,CAN,PEN,,
