race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,,EvgeniaRADANOVA,6775,BUL,1:35.953,
0,2,2,,,SarahLINDSAY,6056,GBR,1:36.171,
0,3,4,,,AnkeJannieLANDMAN,6538,NED,1:36.279,
0,4,1,,,VeronikaWINDISCH,6427,AUT,1:37.524,
1,1,4,,,MartaCAPURSO,6328,ITA,1:38.917,
1,2,2,,,DanielleMOLENDIJK,6537,NED,1:39.058,
1,3,3,,,ChristinPRIEBST,6078,GER,1:41.171,
1,DQ,1,,,NataliaSVERCHKOVA,6732,UKR,DQ,
2,1,3,,,StephanieBOUVIER,6709,FRA,1:38.976,
2,2,1,,,OlgaDANILOV,6334,ISR,1:39.076,
2,3,4,,,DanielaVLAEVA,6774,BUL,1:39.135,
2,4,2,,,EvelinaRODIGARI,6329,ITA,1:40.344,
3,1,2,,,MaraZINI,6326,ITA,1:38.796,
3,2,1,,,DebbiePALMER,6638,GBR,1:38.942,
3,3,4,,,SOLOMATINAOlga,6733,UKR,1:39.047,
3,4,3,,,KatalinKRISTO,6514,ROU,1:39.129,
