race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,61,PARKSeung-Hi,7164,KOR,1:31.185,Q
0,2,1,,49,AriannaFONTANA,6227,ITA,1:31.204,Q
0,3,3,,55,AyukoITO,6791,JPN,1:31.338,
0,4,4,,15,MarianneST-GELAIS,7216,CAN,1:31.416,
1,1,2,,62,KIMAlang,8484,KOR,1:30.822,Q
1,2,1,,21,LIJianrou,7910,CHN,1:31.025,Q
1,3,4,,27,PIERRONVeronique,6196,FRA,1:31.089,
1,4,3,,14,JessicaHEWITT,7548,CAN,1:31.467,
2,1,1,,17,ValerieMALTAIS,6216,CAN,1:29.785,Q
2,2,2,,93,EmilySCOTT,7823,USA,1:29.900,Q
2,3,4,,57,BibaSAKURAI,7240,JPN,1:29.971,
2,4,3,,23,ZHOUYang,6222,CHN,1:30.154,
3,2,1,,33,CHRISTIEElise,7135,GBR,1:32.760,Q
3,3,2,,69,vanKERKHOFYara,7422,NED,1:33.264,ADV
3,PEN,4,,98,AlysonDUDEK,7290,USA,PEN,
