race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,21,Francois-LouisTREMBLAY,6704,CAN,42.797,Q
0,3,4,,62,NicolaFRANCESCHINA,6331,ITA,42.890,
0,4,2,,112,RustySMITH,6496,USA,42.912,
1,1,4,,25,LIJiajun,7095,CHN,43.559,Q
1,2,3,,105,VolodymyrGRYGORIEV,6741,UKR,43.769,Q
1,3,1,,18,AssenPANDOV,6778,BUL,44.323,ADV
1,DQ,2,,96,MikhailRAJINE,6569,RUS,DQ,
2,1,4,,88,LEEHo-Suk,6856,KOR,42.897,Q
2,2,3,,111,JPKEPKA,6501,USA,42.958,Q
2,3,2,,13,WimdeDEYNE,6699,BEL,43.066,
2,4,1,,50,PeterDARAZS,6465,HUN,43.083,
3,1,1,,22,EricBEDARD,6703,CAN,43.127,Q
3,2,2,,85,SONGSuk-Woo,7086,KOR,43.218,Q
3,3,4,,110,ApoloAntonOHNO,6497,USA,43.371,
3,4,3,,59,NicolaRODIGARI,6332,ITA,45.047,
