race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,151,NurbergenZHUMAGAZIYEV,7349,KAZ,42.720,Q
0,2,2,,120,JackWHELBOURNE,7437,GBR,43.063,Q
0,3,4,,169,AYRAPETYANDenis,8098,RUS,43.160,
0,4,3,,186,PIVIROTTORyan,8650,USA,43.182,
1,1,3,,133,BYKANOVVladislav,6178,ISR,42.981,Q
1,2,2,,152,HANSeungSoo,8673,KOR,43.126,Q
1,3,1,,183,KeithCARROLL,8449,USA,43.891,
1,4,4,,121,KAUFMANN-LUDWIGLeon,8391,GER,1:17.769,
2,1,1,,128,ViktorKNOCH,6177,HUN,42.083,Q
2,2,3,,146,AZHGALIYEVAbzal,7685,KAZ,42.340,Q
2,3,2,,142,KIKUCHIKota,8620,JPN,42.374,
2,4,4,,179,SerdarILTIR,7787,TUR,45.041,
3,1,1,,112,FrancoisHAMELIN,6167,CAN,42.179,Q
3,2,3,,148,NIKISHADenis,8396,KAZ,43.022,Q
3,3,4,,138,NicolaRODIGARI,6332,ITA,43.667,
3,4,2,,155,PARKSeYeong,7750,KOR,1:16.761,
