race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,152,SemenELISTRATOV,7293,RUS,2:21.451,QA,
0,2,3,,146,BREEUWSMADaan,7218,NED,2:21.980,QA,
0,3,6,,127,ViktorKNOCH,6177,HUN,2:22.086,QB,
0,4,2,,131,CONFORTOLAYuri,6561,ITA,2:22.237,QB,
0,5,4,,114,SHIJingnan,7728,CHN,2:26.384,ADB,
0,6,5,,143,SEOYiRa,7940,KOR,notime,,
1,1,1,,110,HAMELINCharles,6610,CAN,2:16.540,QA,
1,2,2,,151,VictorAN,8344,RUS,2:16.666,QA,
1,3,3,,144,SINdaWoon,8035,KOR,2:16.752,QB,
1,4,5,,129,ShaolinSandorLIU,7928,HUN,2:17.002,QB,
1,5,6,,163,John-HenryKRUEGER,7763,USA,2:19.837,ADB,
1,PEN,4,,124,JackWHELBOURNE,7437,GBR,PEN,,
2,1,5,,142,PARKSeYeong,7750,KOR,2:13.632,QA,
2,3,4,,119,LEPAPESebastien,7554,FRA,2:16.273,QB,
2,4,6,,150,FreekvanderWART,7269,NED,2:20.133,QB,
2,5,2,,137,HirokiYOKOYAMA,7932,JPN,2:20.958,ADB,
2,PEN,7,,109,SamuelGIRARD,8600,CAN,PEN,,
2,PEN,3,,113,HANTianyu,8388,CHN,PEN,,
