race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,55,WANGMeng,6594,CHN,43.518,Q,
0,2,3,,50,JessicaGREGG,6141,CAN,43.949,Q,
0,3,4,,82,CHOHa-Ri,7028,KOR,45.545,,
0,4,2,,76,AyukoITO,6791,JPN,1:09.512,,
1,2,1,,49,MarianneST-GELAIS,7216,CAN,43.890,Q,
1,3,2,,104,AlysonDUDEK,7290,USA,43.982,,
1,4,5,,60,KaterinaNOVOTNA,6647,CZE,44.069,,
1,5,4,,44,EvgeniaRADANOVA,6775,BUL,44.177,,
2,1,1,,70,AriannaFONTANA,6227,ITA,44.436,Q,
2,2,2,,57,SUNLinlin,6143,CHN,44.539,Q,
2,3,4,,41,VeronikaWINDISCH,6427,AUT,44.931,,
2,4,5,,96,ValeriyaREZNIK,6573,RUS,44.954,,
2,5,3,,84,LEEEunByul,7421,KOR,45.016,,
3,1,2,,51,KalynaROBERGE,6284,CAN,44.044,Q,
3,2,1,,103,KatherineREUTTER-ADAMEK,7255,USA,44.086,Q,
3,3,4,,62,StephanieBOUVIER,6709,FRA,44.252,,
3,4,3,,56,ZHOUYang,6222,CHN,44.267,,
