race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,165,NicolaRODIGARI,6332,ITA,1:28.042,Q,
0,2,3,,115,Francois-LouisTREMBLAY,6704,CAN,1:28.113,Q,
0,3,1,,204,NielsKERSTHOLT,7067,NED,1:28.316,,
0,4,5,,125,LIYe,6655,CHN,1:28.420,,
0,5,4,,109,AssenPANDOV,6778,BUL,1:28.616,,
1,2,2,,235,RustySMITH,6496,USA,1:27.432,Q,
1,3,3,,166,FabioCARTA,6001,ITA,1:27.504,,
1,4,5,,179,YoshiharuARINO,6075,JPN,1:28.469,,
1,5,1,,218,RuslanZAKHAROV,6935,RUS,1:28.656,,
2,1,4,,117,HAMELINCharles,6610,CAN,1:29.113,Q,
2,2,2,,192,LEEHo-Suk,6856,KOR,1:29.696,Q,
2,3,3,,195,HaraldsSILOVS,6458,LAT,1:30.124,,
2,DQ,1,,105,WimdeDEYNE,6699,BEL,DQ,,
3,1,2,,190,OHSe-Jong,6620,KOR,1:27.691,Q,
3,2,5,,127,SUIBaoKu,6416,CHN,1:27.799,Q,
3,3,4,,233,AlexIZYKOWSKI,6627,USA,1:28.052,,
3,4,1,,217,BulatVALIULLIN,6820,RUS,1:29.999,,
3,5,3,,155,ViktorKNOCH,6177,HUN,1:38.657,,
