race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,717,HAMELINCharles,6610,CAN,2:20.541,Q
0,2,3,,730,TysonHEUNG,6240,GER,2:20.756,Q
0,3,2,,750,TakahiroFUJIMOTO,6277,JPN,2:20.814,Q
0,4,6,,705,PieterGYSEL,6425,BEL,2:20.925,
0,5,5,,746,CONFORTOLAYuri,6561,ITA,2:21.486,
0,6,1,,779,AlexanderGERTSIKOV,6570,RUS,2:23.092,
1,1,2,,792,ApoloAntonOHNO,6497,USA,2:20.773,Q
1,3,1,,751,YoshiharuARINO,6075,JPN,2:21.665,Q
1,4,6,,727,MaximeCHATAIGNIER,6106,FRA,2:21.874,
1,5,3,,761,Robbert-KeesBOER,6456,NED,2:22.635,
1,6,5,,783,TomasGRESCHNER,6633,SVK,2:23.046,
1,7,7,,740,PeterDARAZS,6465,HUN,2:24.303,
2,1,3,,775,LEEHo-Suk,6856,KOR,2:22.772,Q
2,2,5,,719,LIJiajun,7095,CHN,2:23.028,Q
2,3,4,,718,JonathanGUILMETTE,6702,CAN,2:23.172,Q
2,4,6,,735,OliverHORSEPOOL,6276,GBR,2:23.897,
2,5,1,,725,JeanCharlesMATTEI,6057,FRA,2:24.444,
2,6,2,,700,MarkMcNEE,6432,AUS,2:26.185,
3,1,1,,720,LIYe,6655,CHN,2:26.466,Q
3,2,2,,731,SebastianPRAUS,6364,GER,2:26.781,Q
3,3,3,,741,ViktorKNOCH,6177,HUN,2:26.872,Q
3,4,4,,763,NielsKERSTHOLT,7067,NED,2:26.936,
3,5,5,,766,MatthewFULLER,6448,NZL,2:27.393,
3,6,6,,737,PaulSTANLEY,7054,GBR,2:31.214,
4,1,1,,726,ThibautFAUCONNET,6785,FRA,2:27.486,Q
4,2,5,,773,SEOHo-Jin,6547,KOR,2:27.509,Q
4,3,6,,744,MicheleANTONIOLI,6330,ITA,2:28.936,Q
4,4,3,,777,BulatVALIULLIN,6820,RUS,2:50.467,
4,DQ,2,,795,TravisJAYNER,6300,USA,DQ,
4,DQ,4,,736,JonELEY,6592,GBR,DQ,
5,1,3,,749,SatoruTERAO,6320,JPN,2:17.395,Q
5,2,6,,715,MathieuTURCOTTE,6705,CAN,2:17.447,Q
5,3,1,,793,JPKEPKA,6501,USA,2:17.576,Q
5,4,4,,745,FabioCARTA,6001,ITA,2:17.648,
5,5,2,,788,YevgenYAKOVLEV,6751,UKR,2:22.173,
5,6,5,,782,MatusUZAK,6510,SVK,2:28.543,
