season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2004-2005,"2004 World Cup 1, China",500M,w,Heats,1,1,3,,121,SarahLINDSAY,6056,GBR,47.522,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,1,2,1,,128,KatiaZINI,6076,ITA,47.653,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,1,3,2,,133,MiyukiOZAWA,6317,JPN,47.726,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,1,4,5,,124,HANYueshuang,6572,HKG,47.836,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,1,5,4,,141,FrancescaJACKSON,6356,NZL,50.158,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,2,1,4,,126,MartaCAPURSO,6328,ITA,46.552,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,2,2,1,,103,AlannaKRAUS,6659,CAN,46.721,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,2,3,2,,111,KaterinaNOVOTNA,6647,CZE,47.391,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,2,4,3,,119,UlrikeLEHMANN,6361,GER,47.686,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,3,1,3,,102,TaniaVICENT,6662,CAN,46.300,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,3,2,4,,135,CHOIEun-Kyung,6943,KOR,46.313,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,3,3,2,,150,AllisonBAVER,6533,USA,46.366,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,3,DQ,1,,123,CHANSuetYing,7031,HKG,DQ,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,4,1,3,,110,FUTianYu,6650,CHN,46.228,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,4,2,4,,148,Hyo-JungKIM,6921,USA,46.271,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,4,3,1,,132,YokoIIZUKA,6313,JPN,47.215,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,4,4,2,,146,ElizavetaIVLJEVA,6910,RUS,47.819,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,5,1,2,,112,StephanieBOUVIER,6709,FRA,47.111,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,5,2,4,,138,KANGYun-Mi,6830,KOR,47.133,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,5,3,3,,129,MaraZINI,6326,ITA,47.147,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,5,4,5,,116,YvonneKUNZE,6363,GER,47.640,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,5,5,1,,145,OlgaMASKAIKINA,6685,RUS,47.641,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,6,2,2,,113,Min-KyungCHOI,6965,FRA,47.307,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,6,3,4,,130,MikaOZAWA,6318,JPN,47.317,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,6,4,1,,100,YulyiaYELSAKOVA,6021,BLR,47.611,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,7,1,1,,109,LIUXiaoYing,6652,CHN,46.856,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,7,2,3,,117,ChristinPRIEBST,6078,GER,47.177,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,7,3,5,,122,JoannaWILLIAMS,6639,GBR,47.354,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,7,4,4,,144,MarinaTRETIAKOVA,6696,RUS,47.401,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,7,5,2,,142,KristinaNZL1,6110,NZL,48.990,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,8,1,2,,139,JINSun-Yu,6108,KOR,46.836,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,8,2,1,,101,AmelieGOULET-NADON,6661,CAN,47.308,Q
2004-2005,"2004 World Cup 1, China",500M,w,Heats,8,3,3,,149,MariaGARCIA,7082,USA,48.203,
2004-2005,"2004 World Cup 1, China",500M,w,Heats,8,DQ,4,,115,MyrtilleGOLLIN,6714,FRA,DQ,
