race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,35,KIMAlang,8484,KOR,1:35.156,Q,
0,2,2,,22,BernadettHEIDUM,6798,HUN,1:35.338,Q,
0,3,3,,10,FANKexin,7694,CHN,1:35.972,,
0,4,4,,51,ValeriyaREZNIK,6573,RUS,1:36.156,,
1,2,2,,24,AriannaFONTANA,6227,ITA,1:33.016,Q,
1,3,4,,40,AgneSEREIKAITE,7708,LTU,1:50.367,,
1,4,1,,42,JorienterMORS,6146,NED,2:03.396,,
2,1,4,,18,CHRISTIEElise,7135,GBR,1:30.115,Q,
2,2,2,,8,ValerieMALTAIS,6216,CAN,1:30.188,Q,
2,3,3,,44,vanKERKHOFYara,7422,NED,1:33.844,,
2,PEN,1,,12,KONGXue,7151,CHN,PEN,,
3,1,4,,37,PARKSeung-Hi,7164,KOR,1:33.697,Q,
3,2,2,,17,PIERRONVeronique,6196,FRA,1:33.792,Q,
3,3,3,,9,MarianneST-GELAIS,7216,CAN,1:33.833,,
3,4,1,,59,JessicaKOOREMAN,7649,USA,1:33.987,,
